"California Department of Education, Title II Leadership Office",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11 Private School Affidavit Data - Schools with Enrollment of Six or More Students (August 2011),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Affidavit ID,County,CDS Code,School ,Street,City,State,Zip,Mailing Street,Mailing City,Mailing State,Mailing Zip,Telephone,Email ,Public District,Site Admin Salutation,Site Admin First Name,Site Admin Last Name,Site Admin Title,School Type,School Accomodations,Low Grade,High Grade,Kindergarten Enrollment,Grade 1 Enrollment,Grade 2 Enrollment,Grade 3 Enrollment,Grade 4 Enrollment,Grade 5 Enrollment,Grade 6 Enrollment,Grade 7 Enrollment,Grade 8 Enrollment,Grade 9 Enrollment,Grade 10 Enrollment,Grade 11 Enrollment,Grade 12 Enrollment,Elementary Ungraded Enrollment,Secondary Ungraded Enrollment,Total Enrollment,Offers Diploma,Number of Graduates 2010,Number of Full-time Teachers,Number of Part-Time Teachers,Number of Administrative Staff,Number of Other Staff,Tax Exempt  501,Tax Exempt 23701,Tax Exempt 214,Tax Exempt,Religious Classification,Religious DenomiNot affiliated with any denomiNot affiliated with any denominationtiontion,Director/Principal Officer Salutation,Director/Principal Officer First Name,Director/Principal Officer Last Name,Director/Principal Officer Title,Director/Principal Officer Street,Director/Principal Officer City,Director/Principal Officer State,Director/Principal Officer Zip,Director/Principal Officer Email,Custodian of Records Salutation,Custodian of Records First Name,Custodian of Records Last Name,Custodian of Records Street,Custodian of Records City,Custodian of Records State,Custodian of Records Zip,Custodian of Records Email
98972,Alameda,01611926132690,Elmhurst Learning Center,380 Elmhurst Street,Hayward,CA,94544,,,,,510-786-1289,elmhurstlc@cs.com,Hayward Unified,Rev.,Marilyn,Escoto,Principal,Coeducational,Day Only,K,4,3,4,7,1,4,0,0,0,0,0,0,0,0,0,0,19,No,0,1,2,1,1,Yes,No,No,Yes,Religious,Baptist,Rev.,Marilyn,Escoto,Director,380 Elmhurst Street,Hayward,CA,94544,pastormare@gmail.com,Ms.,Cheryl,Roman,380 Elmhurst Street,Hayward,CA,94544,mexaricangirl@aol.com
89055,Alameda,01612596138184,Escuela Bilingüe Internacional,410 Alcatraz Avenue,Oakland,CA,94609,,,,,510-653-3324,jfulk@ebinternacional.org,Oakland Unified,Mr.,Jon,Fulk,Head of School,Coeducational,Day Only,K,4,42,24,30,8,6,0,0,0,0,0,0,0,0,0,0,110,No,0,10,4,5,3,Yes,No,No,Yes,Non-religious,,Mr.,Jon,Fulk,Head of School,410 Alcatraz Avenue,Oakland,CA,94609,jfulk@ebinternacional.org,Ms.,Gloria,Costas,410 Alcatraz Avenue,Oakland,CA,94609,gcostas@ebinternacional.org
89086,Alameda,01612596909832,Fred Finch–Oakland Hills Academy,3800 Coolidge Avenue,Oakland,CA,94602-3399,,,,,510-482-2244,marsmith@fredfinch.org,Oakland Unified,Mrs.,Mar,Smith,Administrator,Coeducational,Both,7,12,0,0,0,0,0,0,0,0,5,2,0,2,5,0,0,14,No,2,3,0,1,1,Yes,Yes,No,Yes,Non-religious,,Miss,Linda,Callahan,Director,3800 Coolidge Avenue,Oakland,CA,94602,marsmith@fredfinch.org,Mr.,Timothy,Trickett,3800 Coolidge Avenue,Oakland,CA,94602,
87334,Alameda,01611766909840,Fremont Christian School,4760 Thornton Avenue,Fremont,CA,94536,,,,,510-744-2233,tmeyer@fremontchristian.com,Fremont Unified,Dr.,Tricia,Meyer,Superintendent,Coeducational,Day Only,K,12,50,58,65,64,66,65,79,61,80,68,61,58,59,0,0,834,Yes,71,31,3,5,34,Yes,No,No,Yes,Religious,Assembly of God,Rev.,Terry,Inman,President,4760 Thornton Avenue,Fremont,CA,94536,terry@harborlight.com,Mrs.,Susan,Guzman,4760 Thornton Avenue,Fremont,CA,94536,sguzman@fremontchristian.com
99571,Alameda,01611766139778,Genius Kids Inc,4966 Paseo Padre Parkway,Fremont,CA,94555,,,,,510-713-2431,info@geniuskidsonline.com,Fremont Unified,Miss,Shana,Dhillon,Executive Director,Coeducational,Day Only,K,4,12,6,6,4,3,0,0,0,0,0,0,0,0,0,0,31,No,0,5,2,2,1,No,No,No,No,Non-religious,,Ms.,Rennu,Dhillon,President,4966 Paseo Padre Parkway,Fremont,CA,94555,rennu@geniuskidsonline.com,Miss,Shana,Dhillon,4966 Paseo Padre Parkway,Fremont,CA,94555,info@geniuskidsonline.com
99539,Alameda,01611436139273,Global Montessori International School,2314 Bancroft Way,Berkeley,CA,94704,,,,,510-845-6969,globalmontessori@sbcglobal.net,Berkeley Unified,Ms.,Melissa,Chan,Administrator,Coeducational,Day Only,K,6,9,2,4,0,1,1,0,0,0,0,0,0,0,0,0,17,No,0,7,3,2,2,No,No,No,No,Non-religious,,Ms.,Vivi,Teng,Executive Director,2314 Bancroft Way,Berkeley,CA,94704,,Ms.,Vivi,Teng,2314 Bancroft Way,Berkeley,CA,94704,
95053,Alameda,01612597071970,Grand Lake Montessori,466 Chetwood Street,Oakland,CA,94610,,,,,510-836-4313,*grandlakemontessori.com,Oakland Unified,Ms.,Helen,Campbell,Head of School,Coeducational,Day Only,K,K,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,No,0,9,1,1,3,Yes,No,No,Yes,Non-religious,,Mr.,Fred,Giari,President,132 Crest Avenue,Alamo,CA,94507,,Ms.,Nancy,Haskins,215 Linda Avenue,Piedmont,CA,94611,
98281,Alameda,01612597083397,Growing Light Montessori,4700 Lincoln Avenue,Oakland,CA,94602,,,,,510-336-9897,growinglight@mac.com,Oakland Unified,Ms.,Shivani,Cancienne,Director,Coeducational,Day Only,K,3,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,20,No,0,2,1,2,2,No,No,No,No,Non-religious,,Ms.,Rachel,La Field,Director,4700 Lincoln Avenue,Oakland,CA,94602,growinglight@mac.com,Ms.,Rachel,La Field,4700 Lincoln Avenue,Oakland,CA,94602,growinglight@mac.com
93397,Alameda,01751017082761,Hacienda School,3800 Stoneridge Drive,Pleasanton,CA,94588,,,,,925-485-5750,jcamara@headsup.org,Pleasanton Unified,Mrs.,Jo Anne,Camara,Director,Coeducational,Day Only,1,8,0,15,5,10,8,9,7,1,3,0,0,0,0,0,0,58,No,0,6,6,2,0,No,No,No,No,Non-religious,,Mrs.,Jo Anne,Camara,Director,3800 Stoneridge Dr Drive,Pleasanton,CA,94588,,Mrs.,Jo Anne,Camara,3800 Stoneridge Drive,Pleasanton,CA,94588,
91502,Alameda,01612596932925,Head-Royce School,4315 Lincoln Avenue,Oakland,CA,94602,,,,,510-531-1300,dmalone@headroyce.org,Oakland Unified,Mr.,Dennis,Malone,Director,Coeducational,Day Only,K,12,38,41,40,40,41,40,81,79,76,92,80,83,84,0,0,815,Yes,86,82,17,14,22,Yes,No,No,Yes,Non-religious,,Mr.,Robert,Lake,Head of School,4315 Lincoln Avenue,Oakland,CA,94602,rlake@headroyce.org,Mr.,Robert,Lake,4315 Lincoln Avenue,Oakland,CA,94602,rlake@headroyce.org
92306,Alameda,01751017085970,Hillview Christian Academy,5492 Greenfield Way,Pleasanton,CA,94566,,,,,925-461-3210,,Pleasanton Unified,Mr.,Steven,Collard,Administrator,Coeducational,Day Only,1,12,0,3,0,1,0,1,0,1,0,1,1,0,0,0,0,8,Yes,0,4,0,1,0,No,No,No,No,,,Mr.,Steven,Collard,Administrator,5492 Greenfield Way,Pleasanton,CA,94566,,Ms.,Sharon,Collard,5492 Greenfield Way,Pleasanton,CA,94566,
88482,Alameda,01612596932941,Holy Names High School,4660 Harbord Drive,Oakland,CA,94618,,,,,510-450-1110,*hnhsoakland.org,Oakland Unified,Sr.,Sally,Slyngstad,Principal,Girls Only,Day Only,9,12,0,0,0,0,0,0,0,0,0,47,51,38,36,0,0,172,Yes,60,10,14,4,9,Yes,No,No,Yes,Religious,Roman Catholic,Sr.,Sally,Slyngstad,Principal,4660 Harbord Drive,Oakland,CA,94618,sslyngstad@hnhsoakland.org,Ms.,Joanne,Romeo,4660 Harbord Drive,Oakland,CA,94618,jromeo@hnhsoakland.org
91998,Alameda,01611766972731,Holy Spirit Elementary,3930 Parish Avenue,Fremont,CA,94536,2121 Harrison Street,Oakland,CA,94612,510-793-3553,hss@me.com,Fremont Unified,Mrs.,Susan,Buchanan,Principal,Coeducational,Day Only,K,8,34,33,31,33,29,36,30,31,35,0,0,0,0,0,0,292,No,0,14,3,1,11,Yes,No,No,Yes,Religious,Roman Catholic,Sr.,Barbara,Bray,Superintendent,"2121 Harrison Street, Suite 100",Oakland,CA,94612,bbray@csdo.org,Mrs.,Susan,Buchanan,3930 Parish Avenue,Fremont,CA,94536,sbuchanan@csdo.org
87353,Alameda,01612597072606,Ile Omode,8924 Holly Street,Oakland,CA,94621,,,,,510-632-8230,babajahi@ileomode.org,Oakland Unified,Mr.,Jahi,Awakoaiye,Director,Coeducational,Day Only,K,8,10,7,6,7,3,5,9,5,7,0,0,0,0,0,0,59,No,0,7,2,1,4,Yes,No,No,Yes,Non-religious,,Mr.,Jahi,Awakoaiye,Director,8924 Holly Street,Oakland,CA,94621,babajahi@ileomode.org,Mrs.,Kelly,Kouyate,8924 Holly Street,Oakland,CA,94621,kelly.kouyate@ileomode.org
92718,Alameda,01611766140461,ILM Academy,4211 Carol Avenue,Fremont,CA,94538,,,,,510-936-1572,principal@theilmacademy.com,Fremont Unified,Mrs.,Huma,Bokharey,Principal,Coeducational,Day Only,K,2,10,6,5,0,0,0,0,0,0,0,0,0,0,0,0,21,No,0,3,0,1,0,Yes,No,No,Yes,Non-religious,,Mr.,Mohammad,Akhtar,President,4039 Irvington Avenue,Fremont,CA,94538,barc786@yahoo.com,Mrs.,Huma,Bokharey,4211 Carol Avenue,Fremont,CA,94538,
95939,Alameda,01612917092612,International Bible Baptist Academy,15963 Marcella Street,San Leandro,CA,94578,,,,,510-276-4222,ibbcoffice@ibbcministries.org,San Lorenzo Unified,Dr.,Jose Hernes,Abante,President,Coeducational,Day Only,K,12,5,4,8,3,3,2,1,0,0,1,2,0,1,0,0,30,Yes,1,6,2,2,1,Yes,No,No,Yes,Religious,Baptist,Mrs.,Narcisa,Bico,Principal,981William Drive,San Lorenzo,CA,94580,biconancy@yahoo.com,Mrs.,Elizabeth,Ducusin,15963 Marcella Street,San Leandro,CA,94578,ibbcoffice@ibbcministries.org
96227,Alameda,01612597099518,Julia Morgan School for Girls,5000 MacArthur Boulevard,Oakland,CA,94613,,,,,510-632-6000,,Oakland Unified,Ms.,Sandra,Luna,Head of School,Girls Only,Day Only,6,8,0,0,0,0,0,0,61,56,62,0,0,0,0,0,0,179,No,0,14,5,6,8,Yes,No,No,Yes,Non-religious,,Ms.,Sandra,Luna,Head of School,5000 MacArthur Boulevard,Oakland,CA,94613,,Ms.,Anne,Wenstad,5000 MacArthur Boulevard,Oakland,CA,94613,
91384,Alameda,01612346140339,Kids For Christ,8011 Del Monte Avenue,Newark,CA,94560,,,,,510-796-6414,sue@hannaus.com,Newark Unified,Mrs.,Semiramiss,Hanna,Administrator,Coeducational,Day Only,6,9,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,10,No,0,1,1,0,6,No,No,No,No,Religious,Other,Mr.,Sameh,Hanna,Headmaster,8011 Del Monte Avenue,Newark,CA,94560,sam@hannaus.com,Mrs.,Semiramiss,Hanna,8011 Del Monte Avenue,Newark,CA,94560,sue@hannaus.com
100200,Alameda,01100176141212,Kingdom Builder Evangelical Christian Private School,37048 Contra Costa Avenue,Fremont,CA,94536,,,,,510-565-1423,saraiagency@yahoo.com,Alameda County Office of Education,Ms.,Demetria,Range,Administrator,Coeducational,Day Only,K,12,0,0,1,0,0,1,1,1,2,0,0,0,0,0,0,6,No,0,1,0,1,1,No,No,No,No,Religious,Evangelical,Ms.,Marjorie,Robinson,Director,120 Kelloch Avenue,San Francisco,CA,94524,businesswomenoffaith@yahoo.com,Ms.,Debra,Williams,37048 Contra Costa Avenue,Fremont,CA,94536,saraiagency@yahoo.com
91733,Alameda,01611927003304,Lea's Christian,26236 Adrian Avenue,Hayward,CA,94545,,,,,510-785-2477,mrsbland@leaschristianschool.org,Hayward Unified,Mrs.,Melva,Bland,Administrator,Coeducational,Day Only,K,4,19,16,15,8,10,0,0,0,0,0,0,0,0,0,0,68,No,0,6,1,1,2,Yes,No,No,Yes,Religious,Not affiliated with any denomination,Mr.,Warren,Yoshida,President,451 Lawton Place,Hayward,CA,94545,,Mrs.,Melva,Bland,26236 Adrian Avenue,Hayward,CA,94545,mrsbland@leaschristianschool.org
93509,Alameda,01611926133730,Liber Community School,2712 Seadrift Lane,Hayward,CA,94545,,,,,510-825-7413,directressd@gmail.com,Hayward Unified,Mrs.,Deborah,Kingdon,Head of School,Coeducational,Day Only,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,13,Yes,5,1,1,1,1,Yes,No,No,Yes,Religious,Other,Mrs.,Deborah,Kingdon,Executive Director,2712 Seadrift Lane,Hayward,CA,94545,directressd@gmail.com,Mrs.,Meisha,Kingdon,2712 Seadrift Lane,Hayward,CA,94545,directressd@gmail.com
89693,Alameda,01751017098585,Lighthouse Baptist School,118 Neal Street,Pleasanton,CA,94566,,,,,925-846-7220,secretary@atthelighthouse.com,Pleasanton Unified,Mr.,Christopher,Rule,Administrator,Coeducational,Day Only,K,12,5,5,3,1,2,2,0,0,0,1,1,1,2,0,0,23,Yes,2,3,2,1,1,Yes,Yes,No,Yes,Religious,Baptist,Mr.,Christopher,Rule,Principal,118 Neal Street,Pleasanton,CA,94566,pastorrule@atthelighthouse.com,Mrs.,Ruby,Chan,118 Neal Street,Pleasanton,CA,94566,
93320,Alameda,01612597032485,Lincoln Child Center,4368 Lincoln Avenue,Oakland,CA,94602-2529,,,,,510-531-3111,vinyavasu@lincolncc.org,Oakland Unified,Mrs.,Minjon,LeNoir-Irwin,Director,Coeducational,Day Only,K,8,1,2,2,5,7,6,8,11,4,0,0,0,0,0,0,46,No,0,7,0,1,25,Yes,No,No,Yes,Non-religious,,Ms.,Vinya,Vasu,Principal,4368 Lincoln Avenue,Oakland,CA,94602,minjonlenoir@lincolnchildcenter.org,Ms.,Lisa,Allen,4368 Lincoln Avenue,Oakland,CA,94602,nancyoakley@lincolnchildcenter.org
92017,Alameda,01611436932990,Maybeck High School,2727 College Avenue,Berkeley,CA,94705,,,,,510-841-8489,office@maybeckhs.org,Berkeley Unified,Dr.,John,Muster,Other,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,24,27,41,22,0,0,114,Yes,34,11,5,5,2,Yes,No,No,Yes,Non-religious,,Dr.,John,Muster,Head of School,2727 College Avenue,Berkeley,CA,94705,johnm@maybeckhs.org,Ms.,Jessie,Kael,2727 College Avenue,Berkeley,CA,94705,jessied@maybeckhs.org
91581,Alameda,01612596906549,Mills College Children's School,5000 MacArthur Boulevard,Oakland,CA,94613,,,,,510-430-2118,children@mills.edu,Oakland Unified,Ms.,Debra L.,Brown,Head of School,Coeducational,Day Only,K,5,11,9,6,6,8,0,0,0,0,0,0,0,0,0,0,40,No,0,3,2,1,2,Yes,No,No,Yes,Non-religious,,Ms.,Debra L.,Brown,Head of School,5000 MacArthur Boulevard,Oakland,CA,94613,msbrown@mills.edu,Ms.,Debra,Brown,5000 MacArthur Boulevard,Oakland,CA,94613,msbrown@mills.edu
90025,Alameda,01611766976013,Mission Hills Christian School,225 Driscoll Road,Fremont,CA,94539,,,,,510-490-7709,missionhillschristianschool@comcast.net,Fremont Unified,Mr.,Jim,Beierle,Principal,Coeducational,Day Only,K,8,5,3,3,1,2,1,3,1,0,0,0,0,0,0,0,19,No,0,2,0,0,0,Yes,No,No,Yes,Religious,Seventh-day Adventists,Mrs.,Coreen,Hicks,Superintendent,401 Taylor Boulevard,Pleasant Hill,CA,94523,superintendent@nccsda.com,Mrs.,Berit,von Pohle,401 Taylor Boulevard,Pleasant Hill,CA,94523,superintendent@nccsda.com
95129,Alameda,01612426138648,Mission Hills Middle School,250 Tamarack Drive,Union City,CA,94587,,,,,510-493-2189,fkulaly@mhmschool.org,New Haven Unified,Mrs.,Ferishta,Kulaly,Administrator,Coeducational,Day Only,K,8,8,7,3,5,7,6,8,7,7,0,0,0,0,7,0,65,No,0,7,5,1,3,No,No,No,No,Non-religious,,Mrs.,Ayse,Kaya,Director,4744 Hazelwood Street,Dublin,CA,94568,akaya@mhmschool.org,Mrs.,Premlata,Nigam,33779 Shallow Court,Fremont,CA,94555,lnigam@mhmschool.org
92110,Alameda,01611927103286,Montessori Children's House of Hayward,166 West Harder Road,Hayward,CA,94544,26236 Adrian Avenue,Hayward,CA,94545,510-782-4427,,Hayward Unified,Ms.,Jo,Eckerley,Director,Coeducational,Day Only,K,3,22,15,12,6,0,0,0,0,0,0,0,0,0,0,0,55,No,0,4,1,1,2,Yes,No,No,Yes,Non-religious,,Ms.,Jo,Eckerley,President,1226 Marin Avenue,Albany,CA,94706,,Mrs.,Joanna,Gilman,166 West Harder Road,Hayward,CA,94544,
87257,Alameda,01611436919682,Montessori Family School,1850 Scenic Avenue,Berkeley,CA,94709,,,,,510-848-2322,gisele@montessorifamily.com,Berkeley Unified,Ms.,Gisele,Thomas,Administrator,Coeducational,Day Only,K,K,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,No,0,8,1,1,2,Yes,No,No,Yes,Non-religious,,Ms.,Jane,Wechsler,Head of School,1039 Creston Road,Berkeley,CA,94708,jane@montessorifamily.com,Ms.,Gisele,Thomas,1850 Scenic Avenue,Berkeley,CA,94709,gisele@montessorifamily.com
90893,Alameda,01611766993778,Montessori School of Fremont,155 Washington Boulevard,Fremont,CA,94539,,,,,510-490-1993,msf.lindsay@gmail.com,Fremont Unified,Mrs.,Tess,Buenaventura,Director,Coeducational,Day Only,K,6,16,25,24,20,10,12,11,0,0,0,0,0,0,0,0,118,No,0,9,5,1,3,No,No,No,No,Non-religious,,Mrs.,Cynthia,Leahy,Executive Director,155 Washington Boulevard,Fremont,CA,94539,msf.tess@gmail.com,Mrs.,Lindsay,Neumiller,155 Washington Boulevard,Fremont,CA,94539,msf.lindsay@gmail.com
91541,Alameda,01611926933006,Moreau Catholic High School,27170 Mission Boulevard,Hayward,CA,94544,,,,,510-881-4300,llek@moreaucatholic.org,Hayward Unified,Mrs.,Lauren,Lek,Principal,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,206,216,238,229,0,0,889,Yes,205,46,8,11,43,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Mrs.,Lauren,Lek,Principal,27170 Mission Boulevard,Hayward,CA,94544,llek@moreaucatholic.org,Mrs.,Kim,Capurro,27170 Mission Boulevard,Hayward,CA,94544,kcapurro@moreaucatholic.org
98497,Alameda,01612597098106,Muhammad University of Islam,5277 Foothill Boulevard,Oakland,CA,94601,,,,,510-436-0206,muhammaduniversity@sbcglobal.net,Oakland Unified,Mrs.,Salamah,Muhammad,Administrator,Coeducational,Day Only,K,12,5,5,4,6,5,6,4,10,6,5,4,5,0,5,0,70,Yes,2,13,2,4,5,No,No,Yes,Yes,Religious,Islamic,Mrs.,Salamah,Muhammad,Administrator,5277 Foothill Boulevard,Oakland,CA,94601,muhammaduniversity@sbcglobal.net,Mrs.,Salamah,Muhammad,5277 Foothill Boulevard,Oakland,CA,94601,muhammaduniversity@sbcglobal.net
87753,Alameda,01611767047236,New Horizons,2550 Peralta Boulevard,Fremont,CA,94536,,,,,510-791-5683,dhwl@comcast.net,Fremont Unified,Mrs.,Kathryn,Liu,Principal,Coeducational,Day Only,K,8,42,32,21,22,22,22,18,18,5,0,0,0,0,0,0,202,No,0,17,1,5,5,No,No,No,No,Non-religious,,Mrs.,Kathryn,Liu,President,2550 Peralta Boulevard,Fremont,CA,94536,dhwl@comcast.net,Mrs.,Kathryn,Liu,2550 Peralta Boulevard,Fremont,CA,94536,dhwl@comcast.net
93154,Alameda,01612597054018,Northern Light School,3710 Dorisa Avenue,Oakland,CA,94605,,,,,510-957-0570,info@northernlightschool.com,Oakland Unified,Mrs.,Kaamil,Isles,Director,Coeducational,Day Only,K,8,13,15,8,18,9,13,14,14,14,0,0,0,0,0,0,118,No,0,9,1,4,2,Yes,No,No,Yes,Non-religious,,Ms.,Karen,Bell,Director,3710 Dorisa Avenue,Oakland,CA,94605,info@northernlightschool.com,Ms.,Karen,Bell,3710 Dorisa Avenue,Oakland,CA,94605,kbell@northernligthschool.com
89445,Alameda,01612426200877,Northstar School,725 Whipple Road,Union City,CA,94587,249 West Jackson Street,Hayward,CA,94545,510-264-1542,info@northstarschool.org,New Haven Unified,Mrs.,Salwa,Abed,Director,Coeducational,Day Only,K,8,15,15,15,15,10,8,8,6,5,0,0,0,0,0,0,97,No,0,10,3,2,1,Yes,No,No,Yes,Religious,Islamic,Mrs.,Salwa,Abed,Director,249 West Jackson Street,Hayward,CA,94545,salwa@northstarschool.org,Ms.,Basira,Rahim,249 West Jackson Street,Hayward,CA,94545,basira@northstarschool.org
98612,Alameda,01612597081524,Oakland Hebrew Day,5500 Redwood Road,Oakland,CA,94619,,,,,510-531-8600,office@ohds.org,Oakland Unified,Rabbi,Yehudah,Potok,Head of School,Coeducational,Day Only,K,8,20,17,17,18,18,27,16,26,6,0,0,0,0,0,0,165,No,0,16,15,7,8,Yes,No,No,Yes,Religious,Jewish,Rabbi,Yehudah,Potok,Head of School,5500 Redwood Road,Oakland,CA,94619,ypotok@ohds.org,Rabbi,Yehudah,Potok,5500 Redwood Road,Oakland,CA,94619,ypotok@ohds.org
88488,Alameda,01611506970651,Our Lady of Grace School,3427 Somerset Avenue,Castro Valley,CA,94546,,,,,510-581-3155,rbrusco@csdo.org,Castro Valley Unified,Mr.,Ryan,Brusco,Principal,Coeducational,Day Only,K,8,32,23,16,17,23,24,17,13,22,0,0,0,0,0,0,187,No,0,11,2,2,6,Yes,No,No,Yes,Religious,Roman Catholic,Mr.,Ryan,Brusco,Principal,3427 Somerset Avenue,Castro Valley,CA,94546,rbrusco@csdo.org,Mr.,Ryan,Brusco,3427 Somerset Avenue,Castro Valley,CA,94546,rbrusco@csdo.org
91987,Alameda,01611766970628,Our Lady of Guadalupe,40374 Fremont Boulevard,Fremont,CA,94538,,,,,510-657-1674,lkeltie@csdo.org,Fremont Unified,Mrs.,Linda,Parini,Principal,Coeducational,Day Only,K,8,25,27,27,24,22,20,21,25,27,0,0,0,0,0,0,218,No,0,9,5,1,16,Yes,No,No,Yes,Religious,Roman Catholic,Sr.,Barbara,"Bray, SNJM",President,2121 Harrison Street,Oakland,CA,94612,,Mrs.,Linda,Parini,40374 Fremont Boulevard,Fremont,CA,94538,lparini@csdo.org
86927,Alameda,01612426977862,Our Lady of the Rosary,678 B Street,Union City,CA,94587,,,,,510-471-3765,ggalarsa@csdo.org,New Haven Unified,Mrs.,Gloria,Galarsa,Principal,Coeducational,Day Only,K,8,11,14,16,18,10,21,8,19,20,0,0,0,0,0,0,137,No,0,8,1,1,3,Yes,No,No,Yes,Religious,Roman Catholic,Sr.,Barbara,Bray,President,"2121 Harrison Street, Suite 100",Oakland,CA,94612,bbray@csdo.org,Mrs.,Gloria,Galarsa,678 B Street,Union City,CA,94587,ggalarsa@csdo.org
91936,Alameda,01612006995583,Our Savior Lutheran,1385 South Livermore Avenue,Livermore,CA,94550,,,,,925-447-2082,jmejia@oslm.net,Livermore Valley Joint Unified,Mr.,Jorge,Mejia,Principal,Coeducational,Day Only,K,8,23,19,21,17,17,29,13,24,19,0,0,0,0,0,0,182,No,0,11,2,2,4,Yes,No,No,Yes,Religious,Lutheran,Mr.,Jorge,Mejia,Principal,1385 South Livermore Avenue,Livermore,CA,94550,jmejia@oslm.net,Mrs.,Krys,Thibault,1385 South Livermore Avenue,Livermore,CA,94550,kthibault@oslm.net
89344,Alameda,01612596205629,Pacific Boychoir Academy,215 Ridgeway Avenue,Oakland,CA,94611,,,,,510-652-4722,jimg@pacificboychoiracademy.org,Oakland Unified,Mr.,Jim,Gaines,Other,Boys Only,Day Only,4,8,0,0,0,0,9,11,14,5,4,0,0,0,0,0,0,43,No,0,3,3,2,0,Yes,No,No,Yes,Non-religious,,Mr.,Jim,Gaines,Other,215 Ridgeway Avenue,Oakland,CA,94611,jimg@pacificboychoiracademy.org,Mr.,Jim,Gaines,215 Ridgeway Avenue,Oakland,CA,94611,jimg@pacificboychoiracademy.org
90630,Alameda,01612596998470,Park Day,360 42nd Street,Oakland,CA,94609,,,,,510-653-0317,tom.little@parkdayschool.org,Oakland Unified,Mr.,Tom,Little,Director,Coeducational,Day Only,K,8,29,31,32,35,34,29,39,22,23,0,0,0,0,12,0,286,No,0,17,12,13,9,Yes,No,No,Yes,Non-religious,,Mr.,Tom,Little,Director,360 42nd Street,Oakland,CA,94609,tom.little@parkdayschool.org,Mr.,Tom,Little,360 42nd Street,Oakland,CA,94609,tom.little@parkdayschool.org
95713,Alameda,01612596933022,Patten Academy of Christian Education,2433 Coolidge Avenue,Oakland,CA,94601-2699,,,,,510-533-3121,sharon.anderson@patten.edu,Oakland Unified,Dr.,Sharon,Anderson,Principal,Coeducational,Day Only,K,12,9,7,11,9,6,14,14,10,13,13,12,11,16,0,0,145,Yes,13,13,6,1,5,Yes,Yes,Yes,Yes,Religious,Evangelical,Dr.,Sharon,Anderson,Principal,2433 Coolidge Avenue,Oakland,CA,94601,sharon.anderson@patten.edu,Mrs.,Edna,Marquez,2433 Coolidge Avenue,Oakland,CA,94601,edna.marquez@patte.edu
100243,Alameda,01611767100902,Peace Terrace Academy,33330 Peace Terrace,Fremont,CA,94555,,,,,510-477-9946,schoolcomm@peaceterrace.org,Fremont Unified,Mrs.,Muneiza,Ahsan,Administrator,Coeducational,Day Only,K,8,12,11,15,9,14,4,6,4,4,0,0,0,0,0,0,79,No,0,9,4,1,0,Yes,Yes,Yes,Yes,Religious,Islamic,Dr.,Liaquat,Khan,Principal,33330 Peace Terrace,Fremont,CA,94555,ptaprin@gmail.com,Mrs.,Muneiza,Ahsan,33330 Peace Terrace,Fremont,CA,94555,admin@peaceterrace.org
100408,Alameda,01612596933030,Pentecostal Way of Truth School Academy,1575 7th Street,Oakland,CA,94607,,,,,510-625-2002,now8bro@gmail.com,Oakland Unified,Ms.,Brenda,Brown,Principal,Coeducational,Day Only,K,12,1,2,2,2,0,1,3,1,1,0,1,0,1,0,0,15,Yes,1,4,5,2,4,Yes,Yes,Yes,Yes,Non-religious,,Mr.,Carl,Davis,President,1575 7th Street,Oakland,CA,94607,brenda.mybox.brenda@gmail.com,Ms.,Tawane,Christopher,1575 7th Street,Oakland,CA,94607,tchristopher@pentecostalwayoftruth.net
93387,Alameda,01611196995591,Peter Pan Academy,3171 Mecartney Road,Alameda,CA,94502,,,,,510-523-4080,linda@peterpanschools.com,Alameda City Unified,Ms.,Linda,Lucas,Director,Coeducational,Day Only,K,2,10,6,4,0,0,0,0,0,0,0,0,0,0,0,0,20,No,0,2,0,1,0,No,No,No,No,Non-religious,,Mrs.,Mahvash,Kamrani,Executive Director,2056 Santa Clara Avenue,Alameda,CA,94501,mahvash@kamrani.net,Mrs.,Mahvash,Kamrani,2100 Mariner Square Drive,Alameda,CA,94501,mahvash@kamrani.net
