"California Department of Education, Title II Leadership Office",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2013-14 Private School Affidavit Data - Schools with Enrollment of Six or More Students (August 5, 2014)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Affidavit ID,County,CDS Code,School ,Street,City,State,Zip,Mailing Street,Mailing City,Mailing State,Mailing Zip,Telephone,Email ,Email2,Public District,Site Administrator Salutation,Site Administrator First Name,Site Administrator Last Name,Site Administrator Title,Site Administrator Email,School Type,School Accommodations,Low Grade,High Grade,Kindergarten Enrollment,Grade 1 Enrollment,Grade 2 Enrollment,Grade 3 Enrollment,Grade 4 Enrollment,Grade 5 Enrollment,Grade 6 Enrollment,Grade 7 Enrollment,Grade 8 Enrollment,Grade 9 Enrollment,Grade 10 Enrollment,Grade 11 Enrollment,Grade 12 Enrollment,Ungraded Elementary Enrollmnet,Ungraded Secondary Enrollment,Total Enrollment,Diploma Offered,Graduates 2013,Full Time Teachers,Part Time Teachers,Administrative Staff,Other Staff,Certified NoPS,Tax Exempt 501,Tax Exempt 23701,Tax Exempt 214,Tax Exempt,Religious Classification,Religious DenomiNot affiliated with any denominationtion,Director/Principal Officer Salutation,Director/Principal Officer First Name,Director/Principal Officer Last Name,Director/Principal Officer Title,Director/Principal Officer Email,Custodian of Records Salutation,Custodian of Records First Name,Custodian of Records Last Name,Custodian of Records Email
147818,Alameda,01612596143382,I.Q.R.A.A.EDUCATIONAL ACADEMY& SERVICES,3330 65th Avenue,Oakland,CA,94605,,,,,510-577-7903,iqraa1984@gmail.com@gmail.com,litnmotion@gmail.com,OAKLAND UNIFIED,Mrs.,Khariyyah,Muhammad-Bradshaw,President,litnmotion@gmail.com,Coeducational,Day Only,K,12,4,3,2,1,1,2,2,0,0,0,3,3,3,0,0,24,No,3,4,3,3,2,No,Yes,No,No,Yes,Non-religious,,Mrs.,KHARIYYAH,MUHAMMAD-BRADSHAW,Principal,litnmotion@gmail.com,Sr.,MAJEEDAH,SHABAZZ,litnmotion@gmail.com
148484,Alameda,01612597072606,Ile Omode,8924 Holly Street,Oakland,CA,94621,,,,,510-632-8230,kelly.kouyate@ileomode.org,babajahi@ileomode.org,Oakland Unified,Mrs.,Kelly,Kouyate,Other,kelly.kouyate@ileomode.org,Coeducational,Day Only,K,8,8,11,10,11,5,6,8,9,8,0,0,0,0,0,0,76,No,0,8,3,2,4,No,Yes,No,No,Yes,Non-religious,,Mr.,Jahi,Awakoaiye,Director,babajahi@ileomode.org,Mrs.,Kelly,Kouyate,kelly.kouyate@ileomode.org
137449,Alameda,01611766140461,ILM Academy,4211 Carol Avenue,Fremont,CA,94538,,,,,510-936-1572,principal@theilmacademy.com,,Fremont Unified,Mrs.,Huma,Bokharey,Administrator,principal@theilmacademy.com,Coeducational,Day Only,K,5,14,13,16,12,9,6,0,0,0,0,0,0,0,0,0,70,No,0,7,0,1,1,No,Yes,No,No,Yes,Non-religious,,Mrs.,Huma,Bokharey,Principal,,Mrs.,Huma,Bokharey,
143720,Alameda,01612917092612,International Bible Baptist Academy,15963 Marcella Street,San Leandro,CA,94578,,,,,510-276-4222,ibbcoffice@ibbcministries.org,,San Lorenzo Unified,Dr.,Hernes,Abante,Administrator,jhabante@aol.com,Coeducational,Day Only,K,7,1,6,4,4,2,6,4,3,0,0,0,0,0,0,0,30,No,0,4,3,2,1,No,Yes,No,No,Yes,Religious,Baptist,Mrs.,Narcisa,Bico,Principal,biconancy@yahoo.com,Mrs.,Elizabeth,Ducusin,ibbcoffice@ibbcministries.org
148086,Alameda,01613097072218,International Christian School,562 Lewelling Boulevard,San Leandro,CA,94579,,,,,510-351-3684,vbeardsley@icseastbay.com,kalene@icceastbay.com,san Lorenzo Unified,Mrs.,Kalene,Tanaka,Administrator,Kalene@icceastbay.com,Coeducational,Day Only,7,12,0,0,0,0,0,0,0,2,2,14,8,9,6,0,0,41,No,6,4,0,2,0,No,Yes,No,No,Yes,Religious,Assembly of God,Mrs.,Victoria,Beardsley,Principal,vbearsley@icseastbay.com,Mrs.,Kalene,Tanaka,Kalene@icceastbay.com
139082,Alameda,01612597099518,Julia Morgan School for Girls,5000 MacArthur Boulevard,Oakland,CA,94613,"PMB 9966, 5000 MacArthur Boulevard",Oakland,CA,94613,510-632-6000,lrothermel@juliamorganschool.org,pmaycroft@juliamorganschool.org,Oakland Unified,Ms.,Sandra,Luna,Head of School,sluna@juliamorganschool.org,Girls Only,Day Only,6,8,0,0,0,0,0,0,60,62,63,0,0,0,0,0,0,185,No,0,14,4,6,10,No,Yes,No,No,Yes,Non-religious,,Ms.,Debbie,Mitchell,President,,Ms.,Laurie,Rothermel,lrothermel@juliamorganschool.org
133224,Alameda,01611766922389,Kimber Hills Academy,39700 Mission Boulevard,Fremont,CA,94539,,,,,510-651-5437,tsevilla@gofcc.org,slouie@gofcc.org,Fremont Unified,Mrs.,Stephanie,Louie,Principal,slouie@gofcc.org,Coeducational,Day Only,K,8,32,24,24,9,16,17,13,18,10,0,0,0,0,0,0,163,No,0,14,2,1,8,No,Yes,No,No,Yes,Religious,Evangelical,Mrs.,Stephanie,Louie,Principal,slouie@gofcc.org,Mrs.,Tina,Sevilla,tsevilla@gofcc.org
137590,Alameda,01100176141212,Kingdom builder christian private school,27300 Patrick Avenue A,Hayward,CA,94544,27871 Ormond Avenue,Hayward,CA,94544,510-258-3198,saraiagency@yahoo.com,,Alameda County Office of Education,Ms.,Debra,Williams,Headmaster,saraiagency@yahoo.com,Coeducational,Day Only,K,12,4,0,0,0,1,0,0,0,0,0,1,0,1,0,0,7,No,0,1,1,1,0,No,No,No,No,No,Religious,Evangelical,Ms.,Marjorie,Robinson,Principal,divaenterprise@yahoo.com,Mrs.,Debra,Williams,saraiagency@yahoo.com
137756,Alameda,01611927003304,Lea's Christian,26236 Adrian Avenue,Hayward,CA,94545,,,,,510-785-2477,mrsbland@leaschristianschool.org,mrsbland@leaschristianschool.org,Hayward Unified,Mrs.,Melva,Bland,Principal,mrsbland@leaschristianschool.org,Coeducational,Day Only,K,4,18,12,9,11,4,0,0,0,0,0,0,0,0,0,0,54,No,0,6,2,1,1,No,Yes,No,No,Yes,Religious,Not affiliated with any denomination,Mr.,Warren,Yoshida,President,,Mrs.,Melva,Bland,mrsbland@leaschristianschool.org
132880,Alameda,01751017098585,Lighthouse Baptist School,118 Neal Street,Pleasanton,CA,94566,,,,,925-846-7220,secretary@atthelighthouse.com,,Pleasanton Unified,Mr.,Chris,Rule,Administrator,chris.rule@LBCEastBay.com,Coeducational,Day Only,K,12,0,4,2,3,2,4,3,3,8,2,0,1,0,0,0,32,Yes,0,2,0,1,1,,Yes,No,No,Yes,Religious,Baptist,Mr.,Chris,Rule,Principal,chris.rule@LBCEastBay.com,Mrs.,Ruby,Chan,ruby.chan@LBCEastBay.com
148795,Alameda,01612596144950,Mentoring Academy,5951 College Avenue,Oakland,CA,94618,,,,,510-926-1133,johnmuster@mentoringacademy.org,,Oakland,Dr.,John,Muster,Other,johnmuster@mentoringacademy.org,Coeducational,Day Only,8,12,0,0,0,0,0,0,0,0,2,4,3,3,6,0,0,18,Yes,0,2,3,1,0,No,No,No,No,No,Non-religious,,Dr.,John,Muster,President,johnmuster@mentoringacademy.org,Ms.,Marcelle,Dronkers,office@mentoringacademy.org
148354,Alameda,01612596906549,Mills College Children's School,5000 MacArthur Boulevard,Oakland,CA,94613,,,,,510-430-2118,children@mills.edu,,Oakland Unified,Ms.,Debra,Brown,Head of School,msbrown@mills.edu,Coeducational,Day Only,K,5,19,13,7,11,7,4,0,0,0,0,0,0,0,0,0,61,No,0,5,1,1,2,No,Yes,No,No,Yes,Non-religious,,Ms.,Debra,Brown,Head of School,msbrown@mills.edu,Ms.,Debra,Brown,msbrown@mills.edu
134759,Alameda,01612426138648,Mission Hills Middle School,250 Tamarack Drive,Union City,CA,94587,,,,,510-493-2189,ferishta@pacbell.net,fkulaly@mhmschool.org,New Haven Unified School District,Mrs.,Ferishta,Kulaly,Administrator,fkulaly@mhmschool.org,Coeducational,Day Only,K,8,85,42,34,29,24,18,16,16,13,0,0,0,0,0,0,277,No,0,30,2,5,5,No,No,No,No,No,Non-religious,,Mrs.,Ayse,Kaya,Director,akaya@mhmschool.org,Mrs.,Premlata,Nigam,lnigam@mhmschool.org
140293,Alameda,01611927103286,Montessori Children's House of Hayward,166 West Harder Road,Hayward,CA,94544,26236 Adrian Avenue,Hayward,CA,94545,510-782-4427,jgilmanmch@aol.com,,Hayward Unified School District,Ms.,Jo,Eckerley,Director,,Coeducational,Day Only,K,3,24,17,9,14,0,0,0,0,0,0,0,0,0,0,0,64,No,0,6,0,1,1,No,Yes,No,No,Yes,Non-religious,,Ms.,Jo,Eckerley,President,,Mrs.,Joanna,Gilman,jgilmanmch@aol.com
133986,Alameda,01611766146815,Montessori School of Centerville,4209 Baine Avenue,Fremont,CA,94536,,,,,510-797-3634,scribblesco@aol.com,,Fremont Unified,Mrs.,Lysa,Matichak,Administrator,scribblesco@aol.com,Coeducational,Day Only,K,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,No,0,2,1,1,1,No,No,No,No,No,Non-religious,,Ms.,Sundari,Ganeshan,Director,scribblesco@aol.com,Ms.,Cynthia,Uicab,Scribblesco@aol.com
149373,Alameda,01611766993778,Montessori School of Fremont,155 Washington Boulevard,Fremont,CA,94539,,,,,510-490-1993,msf.lais@gmail.com,msf.lindsay@gmail.com,Fremont Unified School District,Ms.,Julie,Alexander,Administrator,msf.julie@gmail.com,Coeducational,Day Only,K,6,15,30,25,15,12,15,10,0,0,0,0,0,0,0,0,122,No,0,30,3,2,4,No,No,No,No,No,Non-religious,,Ms.,Lindsay,Neumiller,Director,,Ms.,Lindsay,Neumiller,
140607,Alameda,01611926933006,Moreau Catholic High School,27170 Mission Boulevard,Hayward,CA,94544,,,,,510-881-4300,ltortorich@moreaucatholic.org,,Hayward Unified,Mrs.,Lisa,Tortorich,Principal,ltortorich@moreaucatholic.org,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,224,254,237,189,0,0,904,Yes,201,57,1,10,39,No,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Mrs.,Lisa,Tortorich,Principal,ltortorich@moreaucatholic.org,Mrs.,Kim,Capurro,kcapurro@moreaucatholic.org
146262,Alameda,01612596147292,Muhammad Institute of Islam,2961 Georgia Street,Oakland,Ca,94602,,,,,510-395-2449,muhammadinstitute@yahoo.com,shewonda@yahoo.com,Oakland Unified,Miss,Shewonda,Muhammad,Head of School,muhammadinstitute@yahoo.com,Coeducational,Day Only,K,10,1,0,0,1,0,2,0,0,1,0,2,0,0,0,0,7,No,0,1,0,0,1,No,No,No,No,No,Religious,Other,Miss,Shewonda,Muhammad,Head of School,muhammadinstitute@yahoo.com,Miss,Shewonda,Muhammad,shewonda@yahoo.com
147462,Alameda,01612597098106,Muhammad University of Islam,5277 Foothill Boulevard,Oakland,CA,94601,,,,,510-436-0206,muhammaduniversity@sbcglobal.net,,Oakland,Mrs.,Salamah,Muhammad,Director,muhammaduniversity@sbcglobal.net,Coeducational,Day Only,K,12,4,1,2,5,4,5,1,1,2,4,2,2,2,6,0,41,No,0,0,11,2,4,No,No,No,No,No,,,Mr.,Keith,Muhammad,Other,muhammaduniversity@sbcgobal.net,Mr.,Keith,Muhammad,muhammaduniversity@sbcglobal.net
135813,Alameda,01611767047236,New Horizons,2550 Peralta Boulevard,Fremont,CA,94536,,,,,510-791-5683,dhwl@comcast.net,,Fremont Unified,Mr.,Victor,Dawson,Principal,newga1@aol.com,Coeducational,Day Only,K,8,58,22,20,30,21,20,12,17,19,0,0,0,0,0,0,219,No,0,20,0,3,7,Yes,No,No,No,No,Non-religious,,Mrs.,Kaye,Liu,President,dhwl@comcast.net,Mrs.,Kaye,Liu,dhwl@comcast.net
132765,Alameda,01612597054018,Northern Light School,3710 Dorisa Avenue,Oakland,CA,94605,,,,,510-957-0570,kisles@northernlightschool.com,jdiaz@northernlightschool.com,Oakland,Mrs.,Kaamil,Bey,Principal,kisles@northernlightschool.com,Coeducational,Day Only,K,8,14,16,13,14,10,5,13,18,17,0,0,0,0,0,0,120,No,0,13,5,4,5,,Yes,No,No,Yes,Non-religious,,Mrs.,Kaamil,Bey,Principal,,Miss,Jill,Diaz,jdiaz@northernlightschool.com
146956,Alameda,01612426200877,Northstar School,725 Whipple Road,Union City,CA,94587,"249 West Jackson Street, Number 514",Hayward,CA,94544,510-441-1665,info@northstarschool.org,salwa@northstarschool.org,New Haven Unified,Mrs.,Salwa,Abed,Principal,salwa@northstarschool.org,Coeducational,Day Only,K,8,15,18,15,15,15,15,14,12,7,0,0,0,0,0,0,126,No,0,10,4,2,1,No,Yes,No,No,Yes,Religious,Islamic,Mrs.,Salwa,Abed,Principal,salwa@northstarschool.org,Ms.,Basira,Rahim,basira@northstarschool.org
147879,Alameda,01612597081524,Oakland Hebrew Day,5500 Redwood Road,Oakland,CA,94619,,,,,510-531-8600,office@ohds.org,,Oakland Unified,Rabbi,Ari,Leubitz,Head of School,aleubitz@ohds.org,Coeducational,Day Only,K,8,18,20,18,19,13,11,13,16,23,0,0,0,0,0,0,151,No,0,24,4,5,4,No,Yes,No,No,Yes,Religious,Jewish,Rabbi,Ari,Leubitz,Head of School,aleubitz@ohds.org,Ms.,Tiffany,Lundberg,office@ohds.org
136061,Alameda,01611506970651,Our Lady of Grace School,3427 Somerset Avenue,Castro Valley,CA,94546,,,,,510-581-3155,rbrusco@csdo.org,,Castro Valley Unified,Mr.,Ryan,Brusco,Principal,rbrusco@csdo.org,Coeducational,Day Only,K,8,43,26,32,33,26,20,20,31,20,0,0,0,0,0,0,251,No,0,13,0,3,15,No,Yes,No,No,Yes,Religious,Roman Catholic,Mr.,Ryan,Brusco,Principal,rbrusco@csdo.org,Mrs.,Liz,Griffith,lgriffith@csdo.org
139947,Alameda,01611766970628,Our Lady of Guadalupe,40374 Fremont Boulevard,Fremont,CA,94538,,,,,510-657-1674,sjtwellington@csdo.org,jgarcia@csdo.org,Fremont Unified,Sr.,Janice,Wellington,Principal,sjtwellington@csdo.org,Coeducational,Day Only,K,8,23,31,27,25,26,27,21,23,25,0,0,0,0,0,0,228,No,0,10,3,1,17,No,Yes,No,No,Yes,Religious,Roman Catholic,Br.,Barbara,Bray,Superintendent,bbray@csdo.org,Sr.,Janice,Wellington,sjtwellington@csdo.org
138235,Alameda,01612426977862,Our Lady of the Rosary,678 B Street,Union City,CA,94587,,,,,510-471-3765,mchristensen@csdo.org,jgarcia@csdo.org,New Haven Unified,Ms.,Maureen,Christensen,Principal,mchristensen@csdo.org,Coeducational,Day Only,K,8,23,13,14,14,17,23,21,13,17,0,0,0,0,0,0,155,No,0,9,0,1,4,No,Yes,No,No,Yes,Religious,Roman Catholic,Sr.,Barbara,Bray,Superintendent,bbray@csdo.org,Ms.,Maureen,Christensen,mchristensen@csdo.org
133241,Alameda,01612006995583,Our Savior Lutheran,1385 South Livermore Avenue,Livermore,CA,94550,,,,,925-447-1246,kthibault@oslm.net,,Livermore Valley Joint Unified,Mr.,Larry,Tietmeyer,Principal,ltietmeyer@oslm.net,Coeducational,Day Only,K,8,24,19,20,17,18,14,11,9,20,0,0,0,0,0,0,152,No,0,9,5,1,1,No,Yes,No,No,Yes,Religious,Lutheran,Mr.,Larry,Tietmeyer,Principal,kthibault@oslm.net,Mrs.,Krys,Thibault,kthibault@oslm.net
139758,Alameda,01612596205629,Pacific Boychoir Academy,215 Ridgeway Avenue,Oakland,CA,94611,,,,,510-652-4722,admin@pacificboychoiracademy.org,,Oakland Unified,Mr.,John,Lynch,Other,johnl@pacificboychoiracademy.org,Boys Only,Day Only,4,8,0,0,0,0,7,8,14,15,12,0,0,0,0,0,0,56,No,0,5,9,5,1,No,Yes,No,No,Yes,Non-religious,,Mr.,John,Lynch,Other,johnl@pacificboychoiracademy.org,Ms.,Rebecca,Cisin,rebeccac@pacificboychoiracademy.org
148750,Alameda,01612596998470,Park Day,360 42nd Street,Oakland,CA,94609,,,,,510-653-0317,flo.hodes@parkdayschool.org,,Oakland Unified,Dr.,Jon,Kidder,Head of School,jon.kidder@parkdayschool.org,Coeducational,Day Only,K,8,29,29,31,32,36,32,40,45,38,0,0,0,0,0,0,312,No,0,21,9,7,14,No,Yes,No,No,Yes,Non-religious,,Dr.,Jon,Kisswe,Head of School,jon.kidder@parkdayschool.org,Dr.,Jon,Kidder,jon.kidder@parkdayschool.org
143306,Alameda,01612596933022,Patten Academy of Christian Education,2430 Coolidge Avenue,Oakland,CA,94601,,,,,510-533-3121,sanderson@pattenceca.org,emarquez@pattenceca.org,Oakland Unified,Dr.,Sharon,Anderson,Principal,sanderson@pattenceca.org,Coeducational,Day Only,K,12,11,6,5,3,4,6,9,5,13,9,11,8,14,0,0,104,Yes,8,12,7,1,6,No,Yes,Yes,Yes,Yes,Religious,Evangelical,Dr.,Sharon,Anderson,Principal,sanderson@pattenceca.org,Mrs.,Edna,Marquez,emarquez@pattenceca.org
138977,Alameda,01611767100902,Peace Terrace Academy,33330 Peace Terrace,Fremont,CA,94555,,,,,510-477-9946,admin@peaceterrace.org,schoolcomm@peaceterrace.org,Fremont Unified,Mrs.,Khadija,Orta,Administrator,korta@peaceterrace.org,Coeducational,Day Only,K,8,13,12,12,10,6,11,10,12,6,0,0,0,0,0,0,92,No,0,10,2,1,0,No,Yes,No,No,Yes,Religious,Islamic,Mrs.,Homiara,Wassel,Principal,principal@peaceterrace.org,Mrs.,Khadija,Orta,admin@peaceterrace.com
141789,Alameda,01612596933030,Pentecostal Way of Truth School Academy,1575 7th Street,Oakland,CA,94607,,,,,510-625-2002,pentecostalwayoftruth@gmail.com,brenda.mybox.brenda@gmail.com,Oakland Unified,Miss,Lisa,Simmons,Administrator,Lisa_simmons85@yahoo.com,Coeducational,Day Only,K,12,2,0,0,0,0,1,0,0,0,3,1,2,1,0,0,10,Yes,1,5,9,3,4,No,Yes,Yes,No,Yes,Non-religious,,Mrs.,Brenda,Brown,Principal,brenda.mybox.brenda@gmail.com,Mrs.,Chloe,Christian,Chloenchristian@gmail.com
134522,Alameda,01611766967483,Prince of Peace Lutheran School,38451 Fremont Boulevard,Fremont,CA,94536,,,,,510-797-8186,ddueck@popfremont.org,ethomas@popfremont.org,Fremont Unified,Mrs.,Evon,Thomas,Administrator,ethomas@popfremont.org,Coeducational,Day Only,K,8,40,39,39,35,38,30,22,14,23,0,0,0,0,0,0,280,No,0,17,4,1,2,No,Yes,Yes,Yes,Yes,Religious,Lutheran,Mr.,Dan,Dueck,Head of School,ddueck@popfremont.org,Mrs.,Lisa,Rillamas,lrillamas@popfremont.org
140619,Alameda,01612917072317,"Principled Academy, The",2305 Washington Avenue,San Leandro,CA,94577,,,,,510-351-6400,tpacademy2000@yahoo.com,,San Leandro Unified,Mrs.,Kristina,Seher,Head of School,kristinaseher@hotmail.com,Coeducational,Day Only,K,8,15,10,12,10,13,11,13,10,7,0,0,0,0,0,0,101,No,0,6,6,1,4,No,Yes,Yes,No,Yes,Religious,Not affiliated with any denomination,Dr.,Mose,Durst,President,mosedurst@yahoo.com,Mrs.,Brenna,Iredale,rbiredale@comcast.net
132787,Alameda,01612427096225,Purple Lotus Buddhist School,33615 9th Street,Union City,CA,94587,,,,,510-429-8808,admin.office@purplelotusschool.org,,New Haven Unified,Mr.,Albert,Tsang,Other,albert.tsang@purplelotusschool.org,Coeducational,Day Only,K,12,0,0,2,3,1,1,2,4,5,0,1,3,3,0,0,25,No,9,2,8,4,3,,Yes,No,No,Yes,Religious,Other,Dr.,Kwok,Ng,Head of School,admin.office@purplelotusschool.org,Ms.,Sunny,Chen,sunny.chen@purplelotusschool.org
147499,Alameda,01611436146401,Quantum Camp,2176 Shattuck Avenue,Berkeley,CA,94704,,,,,650-429-8527,info@quantumcamp.com,,Berkeley Unified,,LeAnne,Brooks,Director of Operations and Marketing,leanne@quantumcamp.com,Coeducational,Day Only,1,8,0,5,6,11,9,12,10,14,17,0,0,0,0,0,0,84,No,0,7,2,2,1,No,No,No,No,No,Non-religious,,,Ryan,Nurmela,CEO,ryan@quantumcamp.com,,LeAnne,Brooks,leanne@quantumcamp.com
132425,Alameda,01750937103989,"Quarry Lane School, The",6363 Tassajara Road,Dublin,CA,94568,,,,,925-829-8000,sarac@quarrylane.org,,Dublin Unified,Dr.,Sabri,Arac,Head of School,sarac@quarrylane.org,Coeducational,Day Only,K,12,83,30,31,33,37,36,31,29,38,70,49,51,48,0,0,566,Yes,33,50,4,21,3,,No,No,No,No,Non-religious,,Dr.,SAbri,Arac,Headmaster,sarac@quarrylane.org,Ms.,Janis,Williams,
137391,Alameda,01612596994727,Raskob Learning Institute and Day School,3520 Mountain Boulevard,Oakland,CA,94619,,,,,510-436-1275,raskobinstitute@hnu.edu,benari@hnu.edu,Oakland Unified,Ms.,Edith,Ben Ari,Executive Director,benari@hnu.edu,Coeducational,Day Only,2,8,0,0,2,3,6,8,14,16,23,0,0,0,0,0,0,72,No,0,9,0,4,11,Yes,Yes,No,No,Yes,Non-religious,,Ms.,Edith,Ben Ari,Executive Director,benari@hnu.edu,Ms.,Edith,Ben Ari,benari@hnu.edu
139195,Alameda,01611506913131,Redwood Christian Elementary,19300 Redwood Road,Castro Valley,CA,94546,4200 James Avenue,Castro Valley,CA,94546,510-537-4288,brucejohnson@rcs.edu,,Castro Valley Unified,Mr.,Mike,Kady,Principal,mikekady@rcs.edu,Coeducational,Day Only,K,5,37,39,34,45,37,51,0,0,0,0,0,0,0,0,0,243,No,0,17,4,2,16,No,Yes,No,No,Yes,Religious,Not affiliated with any denomination,Mr.,Mike,Kady,Principal,mikekady@rcs.edu,Mrs.,Patty,Boyd,pattyboyd@rcs.edu
139282,Alameda,01613096998488,Redwood Christian Middle School and High School,1000 Paseo Grande,San Lorenzo,CA,94580,4200 James Avenue,Castro Valley,CA,94546,510-317-8990,brucejohnson@rcs.edu,,San Lorenzo Unified,Mr.,Al,Hearne,Principal,alhearne@rcs.edu,Coeducational,Day Only,6,12,0,0,0,0,0,0,40,54,50,72,73,76,68,0,0,433,Yes,55,28,0,3,9,No,Yes,No,No,Yes,Religious,Not affiliated with any denomination,Mr.,Al,Hearne,Principal,alhearne@rcs.edu,Mrs.,Brittney,Spade,brittneyspade@rcs.edu
135667,Alameda,01612596995542,Redwood Day School,3245 Sheffield Avenue,Oakland,CA,94602,,,,,510-534-0800,nsalaam@rdschool.org,,Oakland Unified,Mr.,Na'eem,Salaam,Other,nsalaam@rschool.org,Coeducational,Day Only,K,8,28,31,40,32,41,40,57,44,41,0,0,0,0,0,0,354,No,0,40,6,20,14,No,Yes,No,No,Yes,Non-religious,,Mr.,John,Loeser,Head of School,jloeser@rdschool.org,Mr.,Chase,Wittenauer,cwittenauer@rdschool.org
132951,Alameda,01611196922470,Rising Star Montessori School,1421 High Street,Alameda,CA,94501,,,,,510-865-4536,info@risingstarschool.org,,Alameda,Ms.,Ann,Gavey,Head of School,info@risingstarschool.org,Coeducational,Day Only,K,5,17,14,8,2,5,4,0,0,0,0,0,0,0,0,0,50,No,0,3,0,4,5,,No,No,No,No,Non-religious,,Ms.,Katrina,Ross,Director,info@risingstarschool.org,Ms.,Ann,Gavey,info@risingstarschool.org
137822,Alameda,01611926965917,Saint Clement Catholic School,790 Calhoun Street,Hayward,CA,94544,,,,,510-532-5885,ahernandez@csdo.org,jgarcia@csdo.org,Hayward Unified,Mrs.,Ana,Hernandez,Principal,ahernandez@csdo.org,Coeducational,Day Only,K,8,26,20,36,25,24,31,33,31,39,0,0,0,0,0,0,265,No,0,12,2,2,12,No,Yes,No,No,Yes,Religious,Roman Catholic,Mrs.,Ana,Hernandez-Cortez,Principal,ahernandez@csdo.org,Mrs.,Maryann,Harris,mharris@csdo.org
144959,Alameda,01612596933121,Saint Elizabeth High,1530 34th Avenue,Oakland,CA,94601,,,,,510-532-8947,mprocaccio@stliz-hs.org,jgarcia@csdo.org,Oakland Unified,Mr.,Martin,Procaccio,President,mprocaccio@stliz-hs.org,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,50,30,27,36,0,0,143,Yes,34,11,3,3,9,No,Yes,Yes,No,Yes,Religious,Roman Catholic,Mr.,Martin,Procaccio,Principal,mprocaccio@stliz-hs.org,Mr.,Martin,Procaccio,mprocaccio@stliz-hs.org
136698,Alameda,01612596972962,Saint Jarlath School,2634 Pleasant Street,Oakland,CA,94602,,,,,510-532-4387,rpierre-antoine@csdo.org,,Oakland Unified School District,Mr.,Rodney,Pierre-Antoine,Principal,rpierre-antoine@csdo.org,Coeducational,Day Only,K,8,12,10,9,19,10,11,20,18,11,0,0,0,0,0,0,120,No,0,6,2,1,2,No,Yes,No,No,Yes,Religious,Roman Catholic,Mr.,Rodney,Pierre-Antoine,Principal,,Mr.,Rodney,Pierre-Antoine,rpierre-antoine@csdo.org
137602,Alameda,01612596973010,Saint Leo the Great School,4238 Howe Street,Oakland,CA,94611,,,,,510-654-7828,ssimril@csdo.org,ssimril@aol.com,Oakland Unified,Mrs.,Sonya,Simril,Principal,ssimril@csdo.org,Coeducational,Day Only,K,8,25,24,25,24,18,15,13,33,24,0,0,0,0,0,0,201,No,0,10,3,3,8,No,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Sr.,Barbara,Bray,Superintendent,bbray@csdo.org,Mrs.,Sonya,Simril,ssimril@csdo.org
136240,Alameda,01611436933162,Saint Mary's College High School,1294 Albina Avenue,Berkeley,CA,94706,,,,,510-526-9242,pimperial@stmchs.org,louellette@stmchs.org,Berkeley Unified School District,Dr.,Peter,Imperial,Principal,pimperial@stmchs.org,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,181,149,143,157,0,0,630,Yes,141,39,1,4,0,No,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Br.,Edmond,"Larouche, FSC",President,elarouche@stmchs.org,Ms.,Carol,Balding,cbalding@stmchs.org
134509,Alameda,01612596994107,"Saint Vincent's Day Home, Inc.",1086 Eighth street,Oakland,CA,94607,,,,,510-832-8324,info@svdh.org,,Oakland Unified,Ms.,Corinne,Mohrmann,Executive Director,info@svdh.org,Coeducational,Day Only,K,K,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,No,0,26,1,3,12,No,Yes,No,No,Yes,Non-religious,,Ms.,Carol,Corrigan,President,Carol.corrigan@jud.ca.gov,Ms.,Corinne,Mohrmann,cmohrmann@svdh.org
134360,Alameda,01611436973085,School of the Madeleine,1225 Milvia Street,Berkeley,CA,94709,,,,,510-526-4744,kwillers@csdo.org,jgarcia@csdo.org,Berkeley Unified,Mr.,Kenneth,Willers,Principal,kwillers@themadeleine.com,Coeducational,Day Only,K,8,31,27,35,36,36,35,36,37,35,0,0,0,0,0,0,308,No,0,15,5,3,14,No,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Sr.,Barbara,Bray,Superintendent,bbray@csdo.org,Mrs.,Mary,Schweska,mschweska@themadeleine.com
133975,Alameda,01611766132872,Scribbles Montessori School,38660 Lexington Street,Fremont,CA,94536,,,,,510-797-9944,Scribblesco@aol.com,,Fremont Unified,Mrs.,Elizabeth,Thurairatnam,Head of School,Thurai@aol.com,Coeducational,Day Only,K,3,18,10,6,5,0,0,0,0,0,0,0,0,0,0,0,39,No,0,4,1,2,1,No,No,No,No,No,Non-religious,,Mrs.,Nazleen,Ismail,Director,scribblesco@aol.com,Ms.,Cynthia,Uicab,scribblesco@aol.com
