"California Department of Education, Educator Excellence Office",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-16 Private School Affidavit Data - Schools with Enrollment of Six or More Students (September 1, 2016)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Affidavit ID,County,CDS Code,School ,Street,City,State,Zip,Mailing Street,Mailing City,Mailing State,Mailing Zip,Telephone,Email ,Email2,Public District,Site Administrator Salutation,Site Administrator First Name,Site Administrator Last Name,Site Administrator Title,Site Administrator Email,School Type,School Accommodations,Low Grade,High Grade,Kindergarten Enrollment,Grade 1 Enrollment,Grade 2 Enrollment,Grade 3 Enrollment,Grade 4 Enrollment,Grade 5 Enrollment,Grade 6 Enrollment,Grade 7 Enrollment,Grade 8 Enrollment,Grade 9 Enrollment,Grade 10 Enrollment,Grade 11 Enrollment,Grade 12 Enrollment,Ungraded Elementary Enrollmnet,Ungraded Secondary Enrollment,Total Enrollment,Diploma Offered,Graduates 2015,Full Time Teachers,Part Time Teachers,Administrative Staff,Other Staff,Offers Special Education Services,Tax Exempt 501,Tax Exempt 23701,Tax Exempt 214,Tax Exempt,Religious Classification,Religious Denomination,Director/Principal Officer Salutation,Director/Principal Officer First Name,Director/Principal Officer Last Name,Director/Principal Officer Title,Director/Principal Officer Email,Custodian of Records Salutation,Custodian of Records First Name,Custodian of Records Last Name,Custodian of Records Email
182273,Alameda,01612597099518,Julia Morgan School for Girls,"5000 MacArthur Boulevard, PMB 9966",Oakland,CA,94613,,,,,510-632-6000,pmaycroft@juliamorganschool.org,mbedford@juliamorganschool.org,Oakland Unified,Ms.,Sandra,Luna,Head of School,sluna@juliamorganschool.org,Girls Only,Day Only,6,8,0,0,0,0,0,0,44,43,58,0,0,0,0,0,0,145,No,0,10,5,5,8,No,Yes,No,No,Yes,Non-religious,,Ms.,Rhonda,Nelson,President,pmaycroft@juliamorganschool.org,Ms.,Laurie,Rothermel,
171231,Alameda,01611766922389,Kimber Hills Academy,39700 Mission Boulevard,Fremont,CA,94539,,,,,510-651-5437,tsevilla@gofcc.org,,Fremont Unified,Mrs.,Stephanie,Louie,Principal,slouie@gofcc.org,Coeducational,Day Only,K,8,23,21,16,20,15,0,12,7,14,0,0,0,0,0,0,128,No,0,9,1,1,12,No,Yes,No,No,Yes,Religious,Evangelical,Mrs.,Stephanie,Louie,Principal,slouie@gofcc.org,Mrs.,Tina,Sevilla,tsevilla@gofcc.org
186612,Alameda,01611196141212,Kingdom Builder private school,"1905 Seminary Avenue, Suite 1",Oakland,CA,94621,,,,,510-258-8818,thelord763@gmail.com,,Alameda Unified,Mrs.,Alisa,Nolan,Administrator,saraiagency@yahoo.com,Coeducational,Day Only,K,12,1,0,0,0,0,0,3,0,0,0,0,0,2,0,0,6,No,0,1,0,1,0,No,No,No,No,No,Religious,Evangelical,Mr.,Darnell,Watts,Principal,divaenterprise@yahoo.com,Mrs.,Debra,Williams,thelord763@yahoo.com
174243,Alameda,01612596133722,"LAMB-O Academy, Incorporated",416 8th Street,Oakland,CA,94607,,,,,408-334-0338,Info@LAMBOacademy.org,,Oakland Unified,Rev.,Agnes,Lee,President,RevAgnes@LAMBOacademy.org,Coeducational,Both,5,12,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2,6,Yes,6,3,2,1,0,No,Yes,No,No,Yes,Religious,Not affiliated with any denomination,Dr.,Augusta,Chan,Principal,DrAC@EdCoachPhD.com,Dr.,Augusta,Chan,DrAC@EdCoachPhD.com
176236,Alameda,01611927003304,Lea's Christian,26236 Adrian Avenue,Hayward,CA,94545,,,,,510-785-2477,mrsbland@leaschristianschool.org,,Hayward Unified,Mrs.,Melva,Bland,Principal,mrsbland@leaschristianschool.org,Coeducational,Day Only,K,4,17,12,13,7,9,0,0,0,0,0,0,0,0,0,0,58,No,0,6,2,1,0,No,Yes,No,No,Yes,Religious,Not affiliated with any denomination,Mr.,Warren,Yoshida,President,,Mrs.,Melva,Bland,
175283,Alameda,01611196148738,"LePort Schools, Emeryville","6460 Hollis Street, Suite A",Emeryville,CA,94608,,,,,510-915-9967,emeryville@leportschools.com,pcross@leportschools.com,Alameda Unified,Mrs.,Patti,Cross,Other,pcross@leportschools.com,Coeducational,Day Only,K,6,2,10,6,3,1,0,0,0,0,0,0,0,0,0,0,22,No,0,2,3,2,0,No,No,No,No,No,Non-religious,,Mr.,David,Drakos,Head of School,ddrakos@leportschools.com,Mrs.,Patti,Cross,pcross@leportschools.com
169434,Alameda,01751017098585,Lighthouse Baptist School,118 Neal Street,Pleasanton,CA,94566,,,,,925-846-7220,ruby.chan@lbceastbay.com,,Pleasanton Unified,Mr.,Chris,Rule,Administrator,chris.rule@lbceastbay.com,Coeducational,Day Only,K,12,2,3,1,1,1,1,3,2,0,2,5,1,0,0,0,22,Yes,1,1,0,1,1,No,Yes,No,No,Yes,Religious,Baptist,Mr.,Chris,Rule,Principal,chrisrule.lbc@gmail.com,Mrs.,Ruby,Chan,ruby.chan@lbceastbay.com
187857,Alameda,01611196151211,McKinney Christian Academy,2651 Orion Street,Alameda,CA,94501,,,,,925-339-5194,cryshay1@gmail.com,cryshay1@gmail.com,Alameda Unified,Rev.,Crystal,McKinney,Headmaster,cryshay1@gmail.com,Coeducational,Day Only,K,12,0,0,0,0,1,0,2,1,1,0,0,1,3,0,2,11,Yes,1,3,1,0,2,No,No,No,No,No,Religious,Interdenominational,Rev.,Crystal,McKinney,Headmaster,cryshay1@gmail.com,Rev.,Crystal,McKinney,cryshay1@gmaill.com
175733,Alameda,01612596144950,Mentoring Academy,5951B  College Avenue,Oakland,CA,94618,,,,,510-926-1133,JohnMuster@MentoringAcademy.org,Admin@MentoringAcademy.org,Oakland Unified,Dr.,John,Muster,Director,JohnMuster@MentoringAcademy.org,Coeducational,Day Only,8,12,0,0,0,0,0,0,0,0,2,4,3,5,4,0,0,18,Yes,3,0,7,2,1,No,No,Yes,No,Yes,Non-religious,,Dr.,John,Muster,Director,JohnMuster@MentoringAcademy.org,Ms.,Debora,vanEckhardt,deboravaneckhardt@mentoringacademy.org
169570,Alameda,01612596906549,Mills College Children's School,5000 MacArthur Boulevard,Oakland,CA,94613,,,,,510-430-2118,children@mills.edu,,Oakland Unified,Ms.,Debra,Brown,Head of School,,Coeducational,Day Only,K,5,15,19,11,10,5,7,0,0,0,0,0,0,0,0,0,67,No,0,5,0,2,2,No,Yes,No,No,Yes,Non-religious,,Ms.,Debra,Brown,Head of School,msbrown@mills.edu,Ms.,Debra,Brown,msbrown@mills.edu
185009,Alameda,01612426138648,Mission Hills Middle School,250 Tamarack Drive,Union City,CA,94587,250 Tamarack Drive,Union City,CA,94587,510-493-2189,ferishta@pacbell.net,,New Haven Unified,Mrs.,Ferishta,Kulaly,Administrator,fkulaly@mhmschool.org,Coeducational,Day Only,K,8,52,57,61,42,39,40,24,22,22,0,0,0,0,0,0,359,No,0,30,0,9,8,No,No,No,No,No,Non-religious,,Mrs.,Ayse,Kaya,Director,akaya@mhmschool.org,Mrs.,Ferishta,Kulaly,fkulaly@mhmschool.org
174368,Alameda,01611927103286,Montessori Children's House of Hayward,166 West Harder Road,Hayward,CA,94544,,,,,510-782-4427,jgilmanmch@aol.com,,Hayward Unified,Ms.,Jo,Eckerley,Director,joeckerley@gmail.com,Coeducational,Day Only,K,3,23,17,15,10,0,0,0,0,0,0,0,0,0,0,0,65,No,0,7,0,1,1,No,Yes,No,No,Yes,Non-religious,,Ms.,Jo,Eckerley,President,,Mrs.,Joanna,Gilman,jgilmanmch@aol.com
180762,Alameda,01613096903454,Montessori School of San Leandro,16492 Foothill Boulevard,San Leandro,CA,94578,,,,,510-278-0288,sl@montessorica.com,sl@montessorica.com,San Leandro Unified,Dr.,Pamela,Rigg,Administrator,Pamelarigg@montessorica.com,Coeducational,Day Only,K,K,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,No,0,12,1,1,0,No,No,No,No,No,Non-religious,,Mrs.,Teresa,Moreno,Director,sl@montessorica.com,Mrs.,Teresa,Moreno,SL@montessorica.com
178743,Alameda,01611926933006,Moreau Catholic High School,27170 Mission Boulevard,Hayward,CA,94544,,,,,510-881-4300,ltortorich@moreaucatholic.org,,Hayward Unified,Mrs.,Lisa,Tortorich,Principal,ltortorich@moreaucatholic.org,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,253,254,206,242,0,0,955,Yes,233,60,0,15,41,No,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Mrs.,Lisa,Tortorich,Principal,ltortorich@moreaucatholic.org,Mrs.,Kim,Capurro,kcapurro@moreaucatholic.org
176402,Alameda,01611767047236,New Horizons,2550 Peralta Boulevard,Fremont,CA,94536,,,,,510-791-5683,liudavid852@yahoo.com,,Fremont Unified,Mrs.,Kaye,Liu,Principal,liudavid852@yahoo.com,Coeducational,Day Only,K,8,32,24,29,18,18,20,10,10,8,0,0,0,0,0,0,169,No,0,16,0,2,7,No,No,No,No,No,Non-religious,,Mrs.,Kaye,Liu,President,liudavid852@yahoo.com,Mrs.,Kaye,Liu,liudavid852@yahoo.com
188169,Alameda,01612597054018,Northern Light School,3710 Dorisa Avenue,Oakland,CA,94605,,Oakland,,94605,510-957-0570,jharrison@northernlightschool.com,,Oakland Unified,Mr.,Nigel,Whittington,Head of School,nwhittington@northernlightschool.com,Coeducational,Day Only,K,8,21,19,14,12,11,14,11,11,12,0,0,0,0,0,0,125,No,0,15,2,4,5,No,Yes,No,No,Yes,Non-religious,,Mr.,Nigel,Whittington,Head of School,nwhittington@northernlightschool.com,Ms.,Janet,Harrison,
168804,Alameda,01612426200877,Northstar School,725 Whipple Road,Union City,CA,94587,249 West Jackson Street #514,Hayward,CA,94544,510-441-1665,info@northstarschool.org,salwa@northstarschool.org,New Haven Unified,Mrs.,Salwa,Abed,Principal,salwa@northstarschool.org,Coeducational,Day Only,K,8,17,17,14,17,16,16,14,14,16,0,0,0,0,0,0,141,No,0,16,4,3,1,No,Yes,No,No,Yes,Religious,Islamic,Mrs.,Salwa,Abed,Principal,salwa@northstarschool.org,Ms.,Basira,Rahim,
169886,Alameda,01612597081524,Oakland Hebrew Day School,5500 Redwood Road,Oakland,CA,94619,,,,,510-531-8600,office@ohds.org,,Oakland Unified,Ms.,Tamara,Leider,Other,office@ohds.org,Coeducational,Day Only,K,8,24,18,16,20,12,15,6,12,14,0,0,0,0,0,0,137,No,0,22,0,7,2,No,Yes,No,No,Yes,Religious,Jewish,Rabbi,Ari,Leubitz,Head of School,aleubitz@ohds.org,Ms.,Tamara,Leider,office@ohds.org
173759,Alameda,01611506970651,Our Lady of Grace School,19920 Anita Avenue,Castro Valley,CA,94546,,,,,510-581-3155,sanderson@csdo.org,,Castro Valley Unified,Mrs.,susan,anderson,Principal,sanderson@csdo.org,Coeducational,Day Only,K,8,37,26,20,27,37,31,25,15,16,0,0,0,0,0,0,234,No,0,11,0,1,25,No,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Sr.,Barbara,Bray,Superintendent,bbray@csdo.org,Mrs.,Susan,Anderson,sanderson@csdo.org
182657,Alameda,01611766970628,Our Lady of Guadalupe,40374 Fremont Boulevard,Fremont,CA,94538,,,,,510-657-1674,sjtwellington@csdo.org,jgarcia@csdo.org,Fremont Unified,Sr.,Janice,Wellington,Principal,sjtwellington@csdo.org,Coeducational,Day Only,K,8,25,30,28,29,31,22,25,27,18,0,0,0,0,0,0,235,No,0,10,4,1,16,No,Yes,No,No,Yes,Religious,Roman Catholic,Sr.,Barbara,Bray,Superintendent,bbray@cdso.org,Sr.,Janice,Wellington,sjtwellington@csdo.org
180326,Alameda,01612426977862,Our Lady of the Rosary,678 B Street,Union City,CA,94587,,,,,510-471-3765,sgarcia@csdo.org,admin@olrschool.org,New Haven Unified,Mrs.,Susan,Garcia,Principal,sgarcia@csdo.org,Coeducational,Day Only,K,8,18,17,13,12,15,16,9,13,16,0,0,0,0,0,0,129,No,0,9,1,1,3,Yes,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Mrs.,Susan,Garcia,Principal,sgarcia@csdo.org,Mrs.,Jill,Chacon,vchacon@csdo.org
184714,Alameda,01612006995583,Our Savior Lutheran School,1385 South Livermore Avenue,Livermore,CA,94550,,,,,925-447-1246,agiovannetti@oslm.net,eanwyl@olsm.net,Livermore Valley Joint Unified,Mr.,Evan,Anwyl,Principal,eanwyl@oslm.net,Coeducational,Day Only,K,8,23,18,23,20,20,20,20,12,7,0,0,0,0,0,0,163,No,0,7,5,1,2,No,Yes,No,No,Yes,Religious,Lutheran,Mr.,Evan,Anwyl,Principal,eanwyl@oslm.net,Mrs.,Amy,Ballard,agiovannetti@oslm.net
169223,Alameda,01612596205629,Pacific Boychoir Academy,215 Ridgeway Avenue,Oakland,CA,94611,,,,,510-652-4722,admin@pacificboychoiracademy.org,,Oakland Unified,Mr.,SALVATORE,TRENTO,Head of School,SALT@PACIFICBOYCHOIRACADEMY.ORG,Boys Only,Day Only,4,8,0,0,0,0,3,11,10,6,14,0,0,0,0,0,0,44,No,0,9,13,1,0,No,Yes,Yes,No,Yes,Non-religious,,Mr.,SALVATORE,TRENTO,Head of School,SALT@PACIFICBOYCHOIRACADEMY.ORG,Mr.,SALVATORE,TRENTO,SALT@PACIFICBOYCHOIRACADEMY.ORG
169737,Alameda,01612596998470,Park Day,360 42nd Street,Oakland,CA,94609,,,,,510-653-0317,flo.hodes@parkdayschool.org,,Oakland Unified,Ms.,Flo,Hodes,Administrator,flo.hodes@parkdayschool.org,Coeducational,Day Only,K,8,31,32,33,34,32,37,40,36,34,0,0,0,0,0,0,309,No,0,26,4,6,14,No,Yes,No,No,Yes,Non-religious,,Dr.,Jon,Kidder,Head of School,jon.kidder@parkdayschool.org,Dr.,Jon,Kidder,jon.kidder@parkdayschool.org
182588,Alameda,01612596933022,Patten Academy of Christian Education,2430 Coolidge Avenue,Oakland,CA,94601,,,,,510-533-3121,sanderson@pattenceca.org,emarquez@pattenceca.org,Oakland Unified,Dr.,Sharon,Anderson,Principal,sanderson@pattenceca.org,Coeducational,Day Only,K,12,9,12,7,3,3,3,6,6,10,11,17,10,13,0,0,110,Yes,7,11,7,1,6,No,Yes,Yes,Yes,Yes,Religious,Evangelical,Dr.,Sharon,Anderson,Principal,sanderson@pattenceca.org,Mrs.,Edna,Marquez,emarquez@pattenceca.org
175268,Alameda,01612596933030,Pentecostal Way of Truth School Academy,1575 7th Street,Oakland,CA,94607,,,,,510-625-2002,pentecostalwayoftruth@gmail.com,,Oakland Unified,Miss,Lisa,Simmons,Administrator,lisa_simmons85@yahoo.com,Coeducational,Day Only,K,12,2,0,2,1,0,0,0,0,0,0,0,2,1,0,0,8,No,1,4,4,2,3,No,Yes,No,No,Yes,Non-religious,,Mrs.,Brenda,Brown,Principal,brenda.mybox.brenda@gmail.com,Mrs.,Chloe,Christian,Chloenchristian@gmail.com
172504,Alameda,01611766967483,Prince of Peace Lutheran School,38451 Fremont Boulevard,Fremont,CA,94536,,,,,510-797-8186,ddueck@popfremont.org,,Fremont Unified,Mr.,Dan,Dueck,Head of School,ddueck@popfremont.org,Coeducational,Day Only,K,8,43,40,45,38,39,41,35,34,22,0,0,0,0,0,0,337,No,0,19,2,2,2,No,Yes,No,No,Yes,Religious,Lutheran,Mrs.,Jenny,Cid,Principal,jcid@popfremont.org,Mrs.,Tina,Stephen,tstephen@popfremont.org
175239,Alameda,01612917072317,"Principled Academy, The",2305 Washington Avenue,San Leandro,CA,94577,,,,,510-351-6400,tpacademy2000@yahoo.com,,San Leandro Unified,Mrs.,Kristina,Seher,Head of School,kristinaseher@hotmail.com,Coeducational,Day Only,K,8,14,10,16,5,12,12,8,9,13,0,0,0,0,0,0,99,No,0,6,3,2,5,No,Yes,Yes,No,Yes,Religious,Interdenominational,Dr.,Mose,Durst,President,mosedurst@yahoo.com,Mrs.,Brenna,Iredale,rbiredale@comcast.net
168809,Alameda,01750937103989,"Quarry Lane School, The",6363 Tassajara Road,Dublin,CA,94568,,,,,925-829-8000,sarac@quarrylane.org,,Dublin Unified,Dr.,Sabri,Arac,Head of School,sarac@quarrylane.org,Coeducational,Day Only,K,12,63,39,47,33,28,40,42,46,55,81,81,71,45,0,0,671,Yes,45,80,6,13,3,No,No,No,No,No,Non-religious,,Mrs.,Deniz,Hanson,Director,dhanson@quarrylane.org,Mrs.,Janis,Williams,jwilliams@quarrylane.org
172700,Alameda,01612596994727,Raskob Learning Institute and Day School,3520 Mountain Boulevard,Oakland,CA,94619,,,,,510-436-1275,benari@hnu.edu,,Oakland Unified,Ms.,Edith,Ben Ari,Executive Director,benari@hnu.edu,Coeducational,Day Only,2,8,0,0,2,3,4,15,12,16,14,0,0,0,0,0,0,66,No,0,9,0,4,5,Yes,Yes,No,No,Yes,Non-religious,,Ms.,Edith,Ben Ari,Administrator,,Ms.,Patricia,Barton,barton@hnu.edu
185047,Alameda,01611506913131,Redwood Christian Elementary,19300 Redwood Road,Castro Valley,CA,94546,,,,,510-537-4288,dalehuemoeller@rcs.edu,,Castro Valley Unified,Mr.,Dale,Huemoeller,Principal,dalehuemoeller@rcs.edu,Coeducational,Day Only,K,5,41,41,35,36,40,38,0,0,0,0,0,0,0,0,0,231,No,0,17,4,2,16,No,Yes,No,No,Yes,Religious,Not affiliated with any denomination,Mr.,Dale,Huemoeller,Principal,dalehuemoeller@rcs.edu,Mrs.,Patricia,Boyd,pattyboyd@rcs.edu
174701,Alameda,01613096998488,Redwood Christian Middle School and High School,1000 Paseo Grande,San Lorenzo,CA,94580,,,,,510-317-8990,alhearne@rcs.edu,deborahwright@rcs.edu,San Lorenzo Unified,Mr.,Al,Hearne,Principal,alhearne@rcs.edu,Coeducational,Day Only,6,12,0,0,0,0,0,0,35,57,48,70,70,71,70,0,0,421,Yes,73,27,5,4,11,No,Yes,No,No,Yes,Religious,Not affiliated with any denomination,Mr.,Bruce,Johnson,Superintendent,brucejohnson@rcs.edu,Mrs.,Brittany,Spade,brittanyspade@rcs.edu
186735,Alameda,01612596995542,Redwood Day School,3245 Sheffield Avenue,Oakland,CA,94602,,,,,510-534-0800,jloeser@rdschool.org,,Oakland Unified,Ms.,Cheryl,Ting,Administrator,cting@rdschool.org,Coeducational,Day Only,K,8,35,25,34,31,42,36,62,61,56,0,0,0,0,0,0,382,No,0,39,2,22,20,No,Yes,No,No,Yes,Non-religious,,Mr.,John,Loeser,Head of School,jloeser@rdschool.org,Ms.,Amanda,Picetti,apicetti@rdschool.org
170138,Alameda,01611196922470,Rising Star Montessori School,1421 High Street,Alameda,CA,94501,,,,,510-865-4536,info@risingstarschool.org,,Alameda Unified,Ms.,Ann,Gavey,Head of School,ann@risingstarschool.org,Coeducational,Day Only,K,5,18,8,6,6,6,2,0,0,0,0,0,0,0,0,0,46,No,0,4,0,4,4,No,No,No,No,No,Non-religious,,Ms.,Katrina,Ross,Director,katrina@risingstarschool.org,Ms.,Ann,Gavey,ann@risingstarschool.org
182735,Alameda,01611926965917,Saint Clement Catholic School,790 Calhoun Street,Hayward,CA,94544,,,,,510-532-5885,acrowthers@csdo.org,,Hayward Unified,Mrs.,Anne,Crowthers,Principal,acrowthers@csdo.org,Coeducational,Day Only,K,8,26,28,36,22,35,31,28,31,33,0,0,0,0,0,0,270,No,0,12,2,3,14,No,Yes,No,No,Yes,Religious,Roman Catholic,Mrs.,Anne,Crowthers,Principal,acrowthers@csdo.org,Mrs.,Maryann,Harris,mharris@csdo.org
184818,Alameda,01612596933121,Saint Elizabeth High,1530 34th Avenue,Oakland,CA,94601,,,,,510-532-8947,mprocaccio@stliz-hs.org,lshahab@csdo.org,Oakland Unified,Mr.,Martin,Procaccio,Head of School,mprocaccio@stliz-hs.0rg,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,21,48,46,27,0,0,142,Yes,25,11,4,3,10,Yes,Yes,No,No,Yes,Religious,Roman Catholic,Mr.,Martin,Procaccio,Head of School,mprocaccio@stliz-hs.org,Ms.,Lisseth,Aguilar,laguilar@stliz-hs.org
181570,Alameda,01612596972962,Saint Jarlath School,2634 Pleasant Street,Oakland,CA,94602,,,,,510-532-4387,sjordan@csdo.org,mavila@csdo.org,Oakland Unified,Miss,Shannon,Jordan,Principal,sjordan@csdo.org,Coeducational,Day Only,K,8,11,18,16,14,18,20,15,13,23,0,0,0,0,0,0,148,No,0,7,1,1,2,No,Yes,No,No,Yes,Religious,Roman Catholic,Sr.,Barbara,Bray,Superintendent,bbray@csdo.org,Ms.,Vicky,Trucios,vtrucios@csdo.org
174523,Alameda,01612596973010,Saint Leo the Great School,4238 Howe Street,Oakland,CA,94611,,,,,510-654-7828,ssimril@csdo.org,jmoura@csdo.org,Oakland Unified,Mrs.,Sonya,Simril,Principal,ssimril@csdo.org,Coeducational,Day Only,K,8,26,25,24,28,27,24,28,28,16,0,0,0,0,0,0,226,No,0,10,4,3,8,No,Yes,No,No,Yes,Religious,Roman Catholic,Sr.,Barbara,Bray,Superintendent,bbray@csdo.org,Mrs.,Sonya,Simril,ssimril@csdo.org
184025,Alameda,01611436933162,Saint Mary's College High School,1294 Albina Avenue,Berkeley,CA,94706,,,,,510-526-9242,pimperial@stmchs.org,eharo@stmchs.org,Berkeley Unified,Dr.,Peter,Imperial,Principal,pimperial@stmchs.org,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,177,160,160,133,0,0,630,Yes,140,40,4,5,7,No,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Br.,Edmond,Larouche,President,elarouche@stmchs.org,Ms.,Carol,Balding,cbalding@stmchs.org
174374,Alameda,01612596994107,"Saint Vincent's Day Home, Inc.",1086 Eighth Street,Oakland,CA,94607,,,,,510-832-8324,info@svdh.org,,Oakland Unified,Ms.,Corinne,Mohrmann,Executive Director,info@svdh.org,Coeducational,Day Only,K,K,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,No,0,29,3,5,13,Yes,Yes,No,No,Yes,Non-religious,,Ms.,Carol,Corrigan,President,,Ms.,Corinne,Mohrmann,info@svdh.org
179594,Alameda,01613096148316,San Lorenzo Community Church Preschool and Kindergarten,945 Paseo Grande,San Lorenzo,CA,94580,,,,,510-481-1504,sunspungold@gmail.com,slccpkloveablelambs@yahoo.com,San Lorenzo Unified,Mrs.,Barbara,Garcia,Executive Director,sunspungold@gmail.com,Coeducational,Day Only,K,K,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,No,0,3,3,3,1,No,No,No,No,No,Religious,Not affiliated with any denomination,Mrs.,BARBARA,Garcia,Executive Director,sunspungold@gmail.com,Mrs.,Nancy,Keim,slccpkloveablelambs@yahoo.com
182668,Alameda,01611436973085,School of the Madeleine,1225 Milvia Street,Berkeley,CA,94709,,,,,510-526-4744,kwillers@csdo.org,kwillers@themadeleine.com,Berkeley Unified,Mr.,Kenneth,Willers,Principal,kwillers@themadeleine.com,Coeducational,Day Only,K,8,34,34,32,31,37,37,36,37,35,0,0,0,0,0,0,313,No,0,20,6,2,5,No,Yes,No,No,Yes,Religious,Roman Catholic,Sr.,Barbara,Bray,Superintendent,lshahab@csdo.org,Mrs.,Mary,Schweska,mschweska@themadeleiene.com
174656,Alameda,01612596140131,Seneca Family of Agencies - Building Blocks,2370 Grande Vista Place,Oakland,CA,94601,,,,,510-434-7990,krystal_wolfe@senecacenter.org,,Oakland Unified,Ms.,Daphna,Klugman,Administrator,daphna_klugman@senecacenter.org,Coeducational,Day Only,K,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,No,0,1,0,2,6,Yes,Yes,No,No,Yes,Non-religious,,Ms.,Daphna,Klugman,Administrator,,Ms.,Jennifer,Spadoni,jennifer_spadoni@senecacenter.org
175219,Alameda,01613097035512,Seneca Family of Agencies - James Baldwin Academy,2275 Arlington Drive,San Leandro,CA,94578,,,,,510-481-1222,krystal_wolfe@senecacenter.org,,San Lorenzo Unified,Ms.,Iracema,Hromnik,Principal,iracema_hromnik@senecacenter.org,Coeducational,Day Only,1,12,0,1,6,4,4,7,5,7,6,13,8,6,11,0,0,78,Yes,0,11,0,6,48,Yes,Yes,No,No,Yes,Non-religious,,Ms.,Iracema,Hromnik,Principal,,Ms.,Jennifer,Spadoni,jennifer_spadoni@senecacenter.org
178453,Alameda,01611767077548,Seneca Family of Agencies - Pathfinder Academy,40950 Chapel Way,Fremont,CA,94538,,,,,510-226-6180,krystal_wolfe@senecacenter.org,,Fremont Unified,Ms.,Jessica,Stryczek,Principal,jessica_stryczek@senecacenter.org,Coeducational,Day Only,7,12,0,0,0,0,0,0,0,0,4,9,9,7,5,0,0,34,Yes,1,4,0,2,18,Yes,Yes,No,No,Yes,Non-religious,,Ms.,Jessica,Stryczek,Principal,,Ms.,Jennifer,Spadoni,jennifer_spadoni@senecacenter.org
169311,Alameda,07617966139620,Shu Ren International School,2125 Jefferson Avenue,Berkeley,CA,94703,1333 University Avenue,Berkeley,CA,94702,510-841-8899,info@shurenschool.org,jie.moore@shurenschool.org,Berkeley Unified,Dr.,Jie,Moore,Head of School,jie.moore@shurenschool.org,Coeducational,Day Only,K,6,16,13,12,9,7,1,5,0,0,0,0,0,0,0,0,63,No,0,9,3,3,2,No,No,No,No,No,Non-religious,,Dr.,Jie,Moore,Head of School,jie.moore@shurenschool.org,Dr.,Jie,Moore,jie.moore@shurenschool.org
181551,Alameda,01612007081383,Sonrise Christian Academy,7640 National Drive,Livermore,CA,94550,,,,,925-315-7333,argyl@sonriseisp.com,,Livermore Valley Joint Unified,Mr.,Argyl,Dickson,Principal,argyl@sonriseisp.com,Coeducational,Day Only,1,12,0,1,2,1,1,2,1,3,1,2,2,1,1,0,0,18,Yes,1,5,0,0,0,No,No,No,No,No,Religious,Not affiliated with any denomination,Mr.,Sean,Collins,Director,,Mr.,Argyl,Dickson,argyl@sonriseisp.com
175887,Alameda,01612597077878,"spectrum Center, Oakland Campus",6325 Camden Street,Oakland,CA,94605,,,,,510-729-6384,rjohnson@spectrumschools.com,,Oakland Unified,Ms.,Rain,Johnson,Director,rjohnson@spectrumschools.com,Coeducational,Day Only,K,12,1,0,0,2,2,4,3,4,10,2,4,8,5,0,22,67,Yes,4,6,0,2,32,No,No,No,No,No,Non-religious,,Mr.,Chris,Holmes,Other,cholmes@spectrumschools.com,Mr.,Michael,Vietti,mvietti@chancelight.com
191258,Alameda,01612006152169,Squaw Valley Academy Bay Area,3090 Independence Drive,Livermore,CA,94551,,,,,925-278-6355,Nstoien@theacademygroup.org,,Livermore Valley Joint Unified,Mr.,William,Grant,Head of School,Wgrant@sva.org,Coeducational,Both,9,12,0,0,0,0,0,0,0,0,0,5,5,6,14,0,0,30,Yes,0,3,2,4,2,No,No,No,No,No,Non-religious,,Miss,Jodie,Campbell,Principal,Jcampbell@sva.org,Mrs.,Nina,Stoien,nstoien@theacademygroup.org
182599,Alameda,01612596904452,St. Andrew M.B.C. Private P. C. P. C.,2608 West Street,Oakland,CA,94612,,,,,510-922-1924,tloj@att.net,,Oakland Unified,Rev.,Robert,Lacy,President,tloj@att.net,Coeducational,Day Only,K,12,3,2,1,4,3,1,2,0,1,0,3,2,5,0,0,27,Yes,6,1,3,5,9,No,Yes,No,No,Yes,Religious,Baptist,Ms.,Carrie,Banks,Director,tloj@att.net,Ms.,Patricia,Nash,tloj@att.net
