"California Department of Education, Title II Leadership Office",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2012-13 Private School Affidavit Data - Schools with Enrollment of Six or More Students (August 5, 2013)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Affidavit ID,County,CDS Code,School ,Street,City,State,Zip,Mailing Street,Mailing City,Mailing State,Mailing Zip,Telephone,Email ,Email2,Public District,Site Administrator Salutation,Site Administrator First Name,Site Administrator Last Name,Site Administrator Title,Site Administrator Email,School Type,School Accommodations,Low Grade,High Grade,Kindergarten Enrollment,Grade 1 Enrollment,Grade 2 Enrollment,Grade 3 Enrollment,Grade 4 Enrollment,Grade 5 Enrollment,Grade 6 Enrollment,Grade 7 Enrollment,Grade 8 Enrollment,Grade 9 Enrollment,Grade 10 Enrollment,Grade 11 Enrollment,Grade 12 Enrollment,Ungraded Elementary Enrollmnet,Ungraded Secondary Enrollment,Total Enrollment,Diploma Offered,Graduates 2012,Full Time Teachers,Part Time Teachers,Administrative Staff,Other Staff,Offers Special Education,Tax Exempt 501,Tax Exempt 23701,Tax Exempt 214,Tax Exempt,Religious Classification,Religious Denomination,Director/Principal Officer Salutation,Director/Principal Officer First Name,Director/Principal Officer Last Name,Director/Principal Officer Title,Director/Principal Officer Email,Custodian of Records Salutation,Custodian of Records First Name,Custodian of Records Last Name,Custodian of Records Email
125102,Alameda,01751017085970,Hillview Christian Academy,5492 Greenfield Way,Pleasanton,CA,94566,,,,,925-461-3210,slcteach@aol.com,,Pleasanton Unified,Mr.,Steven,Collard,Administrator,slcteach@aol.com,Coeducational,Day Only,1,12,0,0,0,3,1,1,1,0,0,1,1,0,0,0,0,8,No,0,3,0,0,0,No,No,No,No,No,Religious,Not affiliated with any denomination,Mr.,Steven,Collard,Principal,slcteach@aol.com,Mrs.,Sharon,Collard,slcteach@aol.com
116876,Alameda,01612596932941,Holy Names High School,4660 Harbord Drive,Oakland,CA,94618,,,,,510-450-1110,jhearns@hnhsoakland.org,,Oakland Unified,Ms.,Janice,Hearns,Other,jhearns@hnhsoakland.org,Girls Only,Day Only,9,12,0,0,0,0,0,0,0,0,0,37,44,40,49,0,0,170,Yes,0,19,10,7,5,No,Yes,No,No,Yes,Religious,Roman Catholic,Ms.,Colleen,Curran,Head of School,ccurran@hnhsoakand.org,Ms.,Janice,Hearns,jhearns@hnhsoakland.org
126596,Alameda,01611766972731,Holy Spirit Elementary,3930 Parish Avenue,Fremont,CA,94536,2121 Harrison Street,Oakland,CA,94612,510-793-3553,holyspiritschool@csdo.org,jgarcia@csdo.org,Fremont Unified,Mr.,Kenneth,Boegel,Principal,kboegel@csdo.org,Coeducational,Day Only,K,8,33,27,34,25,30,32,27,35,27,0,0,0,0,0,0,270,No,0,13,3,1,12,No,Yes,No,No,Yes,Religious,Roman Catholic,Mr.,Kenneth,Boegel,Principal,kboegel@cisdo.org,Mrs.,Dianne,Ghiringhelli,dghiringhelli@csdo.org
118041,Alameda,01612597072606,Ile Omode,8924 Holly Street,Oakland,CA,94621,,,,,510-632-8230,babajahi@ileomode.org,kelly.kouyate@ileomode.org,Oakland Unified,Mr.,Jahi,Awakoaiye,Director,babajahi@ileomode.org,Coeducational,Day Only,K,8,10,5,9,5,5,7,3,8,7,0,0,0,0,0,0,59,No,0,8,5,1,2,No,Yes,No,No,Yes,Non-religious,,Mr.,Jahi,Awakoaiye,Director,babajahi@ileomode.org,Mrs.,Kelly,Kouyate,kelly.kouyate@ileomode.org
121687,Alameda,01611766140461,ILM Academy,4211 Carol Avenue,Fremont,CA,94538,,,,,510-936-1572,principal@theilmacademy.com,,Fremont Unified,Mrs.,Huma,Bokharey,Administrator,principal@theilmacademy.com,Coeducational,Day Only,K,4,14,17,11,10,8,0,0,0,0,0,0,0,0,0,0,60,No,0,6,0,1,1,No,Yes,No,No,Yes,Non-religious,,Mrs.,Huma,Bokharey,Principal,,Mrs.,Huma,Bokharey,
127374,Alameda,01612917092612,International Bible Baptist Academy,15963 Marcella Street,San Leandro,CA,94578,,,,,510-276-4222,ibbcoffice@ibbcministries.org,,San Lorenzo Unified,Dr.,Hernes,Abante,Administrator,jhabante@aol.com,Coeducational,Day Only,K,6,7,4,3,1,3,2,2,0,0,0,0,0,0,0,0,22,No,0,5,1,2,1,No,Yes,No,No,Yes,,,Dr.,Hernes,Abante,Administrator,jhabante@aol.com,Mrs.,Elizabeth,Ducusin,ibbcoffice@ibbcministries.org
130982,Alameda,01613097072218,International Christian School,562 Lewelling Boulevard,San Leandro,CA,94579,,,,,510-351-3684,vbeardsley@icseastbay.com,icceastbay.finance@gmail.com,San Lorenzo Unified,Mrs.,Victoria,Beardsley,Administrator,vbeardsley@icseastbay.com,Coeducational,Day Only,7,12,0,0,0,0,0,0,0,4,14,6,10,6,7,0,0,47,Yes,7,4,0,1,1,No,Yes,No,No,Yes,Religious,Assembly of God,Mrs.,Victoria,Beardsley,Principal,,Mrs.,Kelly,Thomas,icceastbay.finance@gmail.com
128007,Alameda,01612596143382,IQRAA Educational Academy & Services,3330 65th Avenue,Oakland,CA,94605,,,,,510-577-7903,litnmotion@yahoo.com,,OAKLAND UNIFIED,Mrs.,Khariyyah,Muhammad-Bradshaw,Executive Director,,Coeducational,Day Only,K,12,5,5,5,3,1,3,0,1,0,0,0,0,3,0,0,26,Yes,0,3,2,3,2,No,Yes,No,No,Yes,Non-religious,,Mrs.,Khariyyah,Muhammad-Bradshaw,Executive Director,LITNMOTION@YAHOO.COM,Mrs.,Majeedah,Shabazz,MAJEEDAHSZ@YAHOO.COM
118237,Alameda,01612597099518,Julia Morgan School for Girls,5000 MacArthur Boulevard,Oakland,CA,94613,PMB 9966,Oakland,CA,94613,510-632-6000,lrothermel@juliamorganschool.org,pmaycroft@juliamorganschool.org,Oakland Unified,Ms.,Sandra,Luna,Head of School,sluna@juliamorganschool.org,Girls Only,Day Only,6,8,0,0,0,0,0,0,65,65,60,0,0,0,0,0,0,190,No,0,12,6,7,11,No,Yes,No,No,Yes,Non-religious,,Ms.,Jolie,Krakauer,President,,Ms.,Laurie,Rothermel,lrothermel@juliamorganschool.org
126591,Alameda,01611766922389,Kimber Hills Academy,39700 Mission Boulevard,Fremont,CA,94539,,,,,510-651-5437,tsevilla@gofcc.org,,Fremont Unified,Mrs.,Tina,Sevilla,Other,tsevilla@gofcc.org,Coeducational,Day Only,K,8,34,29,12,18,20,12,20,13,21,0,0,0,0,0,0,179,No,0,13,2,1,2,Yes,Yes,No,No,Yes,Religious,Other,Mrs.,Stephanie,Louie,Principal,slouie@gofcc.org,Mrs.,Tina,Sevilla,tsevilla@gofcc.org
118608,Alameda,01100176141212,Kingdom builder christian private school,548 W Tennyson Road,Hayward,CA,94544,,,,,510-258-3198,saraiagency@yahoo.com,,Fremont Unified,Ms.,Marjorie,Robinson,Administrator,divaenterprise@yahoo.com,Coeducational,Day Only,K,12,2,1,0,0,1,0,0,0,0,0,1,0,1,0,0,6,No,0,1,1,1,0,No,No,No,No,No,Religious,Pentecostal,Ms.,Debra,Robinson,Principal,honestyhenry@yahoo.com,Ms.,Debra,Robinson,saraiagency@yahoo.com
121410,Alameda,01611927003304,Lea's Christian,26236 Adrian Avenue,Hayward,CA,94545,,,,,510-785-2477,mrsbland@leaschristianschool.org,,Hayward Unified,Mrs.,Melva,Bland,Administrator,mrsbland@leaschristianschool.org,Coeducational,Day Only,K,4,15,12,13,7,9,0,0,0,0,0,0,0,0,0,0,56,No,0,6,1,1,2,No,Yes,No,No,Yes,Religious,Not affiliated with any denomination,Mr.,Warren,Yoshida,President,,Mrs.,Melva,Bland,mrsbland@leaschristianschool.org
116914,Alameda,01751017098585,Lighthouse Baptist School,118 Neal Street,Pleasanton,CA,94566,,,,,925-846-7220,secretary@atthelighthouse.com,,Pleasanton Unified,Mr.,Christopher,Rule,Administrator,chris.rule@lbceastbay.com,Coeducational,Day Only,K,12,4,4,2,3,3,2,3,7,2,0,1,0,2,0,0,33,Yes,1,3,0,1,1,No,Yes,No,No,Yes,Religious,Baptist,Mr.,Christopher,Rule,Principal,chris.rule@lbceastbay.com,Mrs.,Ruby,Chan,ruby.chan@lbceastbay.com
117141,Alameda,01612597032485,Lincoln Child Center,4368 Lincoln Avenue,Oakland,CA,94602,,,,,510-531-3111,minjonlenoir@lincolnchildcenter.org,,Oakland Unified,Mrs.,Minjon,LeNoir-Irwin,Director,minjonlenoir@lincolnchildcenter.org,Coeducational,Day Only,K,8,0,1,4,6,6,4,6,4,5,0,0,0,0,0,0,36,No,0,6,0,2,24,Yes,Yes,No,No,Yes,Non-religious,,Mrs.,Minjon,LeNoir-Irwin,Director,,Mrs.,MInjon,LeNoir-Irwin,minjonlenoir@lincolnchildcenter.org
130391,Alameda,01612596144950,Mentoring Academy,5951 College Avenue,Oakland,CA,94618,,,,,510-926-1133,johnmuster@mentoringacademy.org,,Oakland Unified,Dr.,John,Muster,Director,johnmuster@mentoringacademy.org,Coeducational,Day Only,8,12,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,7,Yes,0,1,2,1,1,No,No,No,No,No,Non-religious,,Fr.,John,Muster,Director,,Dr.,John,Muster,johnmuster@mentoringacademy.org
117414,Alameda,01612596906549,Mills College Children's School,5000 MacArthur Boulevard,Oakland,CA,94613,,,,,510-430-2118,children@mills.edu,cdavila@mills.edu,Oakland Unified,Ms.,Debra,Brown,Head of School,msbrown@mills.edu,Coeducational,Day Only,K,5,19,11,9,5,5,5,0,0,0,0,0,0,0,0,0,54,No,0,5,0,1,3,No,Yes,No,No,Yes,Non-religious,,Ms.,Debra,Brown,Head of School,msbrown@mills.edu,Ms.,Whitney,Walker,wwalker@mills.edu
118618,Alameda,01611766976013,Mission Hills Christian School,225 Driscoll Road,Fremont,CA,94539,,,,,510-490-7709,admin@missionhillschristian.com,,Fremont Unified,Mrs.,Heidi,Jorgenson,Principal,admin@missionhillschristian.com,Coeducational,Day Only,1,8,0,1,1,0,0,2,0,2,4,0,0,0,0,0,0,10,No,0,1,0,0,1,No,Yes,No,No,Yes,Religious,Seventh-day Adventist,Mrs.,Coreen,Hicks,Superintendent,superintendent@nccsda.com,Mr.,Bill,Keresoma,superintendent@nccsda.com
122206,Alameda,01612426138648,Mission Hills Middle School,250 Tamarack Drive,Union City,CA,94587,,,,,510-493-2189,ferishta@pacbell.net,,New Haven Unified School District,Mrs.,Ferishta,Kulaly,Administrator,fkulaly@mhmschool.org,Coeducational,Day Only,K,8,68,24,22,21,20,18,16,16,9,0,0,0,0,0,0,214,No,0,18,8,4,5,No,No,No,No,No,,,Mrs.,Ayse,Kaya,Director,akaya@mhmschool.org,Mrs.,Premlata,Nigam,lnigam@mhmschool.org
117493,Alameda,01611927103286,Montessori Children's House of Hayward,166 West Harder Road,Hayward,CA,94544,26236 Adrian Avenue,Hayward,CA,94545,510-782-4427,jgilmanmch@aol.com,,Hayward Unified,Ms.,Jo,Eckerley,Director,,Coeducational,Day Only,K,3,18,12,15,10,0,0,0,0,0,0,0,0,0,0,0,55,No,0,6,1,1,0,No,Yes,No,No,Yes,Non-religious,,Ms.,Jo,Eckerley,President,,Mrs.,Joanna,Gilman,jgilmanmch@aol.com
119675,Alameda,01611926933006,Moreau Catholic High School,27170 Mission Boulevard,Hayward,CA,94544,,,,,510-881-4300,llek@moreaucatholic.org,jgarcia@csdo.org,Hayward Unified,Mrs.,Lauren,Lek,Principal,llek@moreaucatholic.org,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,256,242,196,202,0,0,896,Yes,227,52,1,10,38,No,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Mrs.,Lauren,Lek,Principal,llek@moreaucatholic.org,Mrs.,Kim,Capurro,kcapurro@moreaucatholic.org
128675,Alameda,01612597098106,Muhammad University of Islam,5277 Foothill Boulevard,Oakland,CA,94601,,,,,510-436-0206,muhammaduniversity@sbcglobal.net,,Oakland Unified,Mrs.,salamah,muhammad,Administrator,muhammaduniversity@sbcglobal.net,Coeducational,Day Only,K,12,2,2,4,5,2,1,2,3,5,4,2,3,1,5,0,41,Yes,5,7,2,2,4,No,No,No,Yes,Yes,Religious,Islamic,Mrs.,Salamah,Muhammad,Executive Director,muhammaduniversity@sbcglobal.net,Mrs.,salamah,muhammad,muhammaduniversity@sbcglobal.net
117925,Alameda,01611767047236,New Horizons,2550 Peralta Boulevard,Fremont,CA,94536,,,,,510-791-5683,dhwl@comcast.net,,Fremont Unified,Ms.,Kathryn,Liu,President,dhwl@comcast.net,Coeducational,Day Only,K,8,48,26,44,25,25,18,20,24,20,0,0,0,0,0,0,250,No,0,21,0,3,5,No,No,No,No,No,Non-religious,,Ms.,Kathryn,Liu,President,dhwl@comcast.net,Ms.,Kathryn,Liu,dhwl@comcast.net
122321,Alameda,01612597054018,Northern Light School,3710 Dorisa Avenue,Oakland,CA,94605,,,,,510-957-0570,kisles@northernlightschool.com,,Oakland Unified,Ms.,Kaamil,Bey,Administrator,kisles@northernlightschool.com,Coeducational,Day Only,K,8,19,17,17,14,10,20,22,18,12,0,0,0,0,0,0,149,No,0,14,5,2,5,Yes,Yes,No,No,Yes,Non-religious,,Ms.,Kaamil,Bey,Administrator,,Ms.,Kaamil,Bey,
129600,Alameda,01612426200877,Northstar School,725 Whipple Road,Union City,CA,94587,"249 West Jackson Street, Number 514",Hayward,CA,94545,510-441-1665,info@northstarschool.org,salwa@northstarschool.org,New Haven Unified,Mrs.,Salwa,Abed,Principal,salwa@northstarschool.org,Coeducational,Day Only,K,8,22,15,15,15,15,14,13,8,9,0,0,0,0,0,0,126,No,0,11,5,2,0,No,Yes,No,No,Yes,Religious,Islamic,Mrs.,Salwa,Abed,Principal,info@northstarschool.org,Mrs.,Basira,Rahim,basira@northstarschool.org
128937,Alameda,01612597081524,Oakland Hebrew Day,5500 Redwood Road,Oakland,CA,94619,,,,,510-531-8600,office@ohds.org,nmoritz@ohds.org,Oakland Unified,Rabbi,Ari,Leubitz,Head of School,aleubitz@ohds.org,Coeducational,Day Only,K,8,23,20,23,16,11,19,19,24,17,0,0,0,0,0,0,172,No,0,23,10,7,7,No,Yes,No,No,Yes,Religious,Jewish,Mrs.,Susan,Schickman,Administrator,business@ohds.org,Ms.,Noel,Moritz,nmoritz@ohds.org
132321,Alameda,01611766145940,Olive Prep School,43531 Mission Boulevard,Fremont,CA,94539,,,,,510-770-8708,info@olivechildren.com,joni.jen@gmail.com,Fremont Unified,Ms.,Phoebe,Jen,Administrator,info@olivechildren.com,Coeducational,Day Only,K,12,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,6,Yes,0,2,4,1,2,Yes,Yes,No,No,Yes,Non-religious,,Mrs.,Kweiwhei,Jen,President,joni.jen@olivechildren.com,Mrs.,Kweiwhei,Jen,joni.jen@olivechildren.com
118221,Alameda,01611506970651,Our Lady of Grace School,3427 Somerset Avenue,Castro Valley,CA,94546,,,,,510-581-3155,rbrusco@csdo.org,,Castro Valley Unified,Mr.,Ryan,Brusco,Principal,rbrusco@csdo.org,Coeducational,Day Only,K,8,34,30,34,22,21,19,29,20,16,0,0,0,0,0,0,225,No,0,12,0,3,10,No,Yes,No,No,Yes,Religious,Roman Catholic,Mr.,Ryan,Brusco,Principal,rbrusco@csdo.org,Mr.,Ryan,Brusco,rbrusco@csdo.org
117224,Alameda,01611766970628,Our Lady of Guadalupe,40374 Fremont Boulevard,Fremont,CA,94538,,,,,510-657-1674,lparini@csdo.org,jgarcia@csdo.oirg,Fremont Unified,Mrs.,Linda,Parini,Principal,lparini@csdo.org,Coeducational,Day Only,K,8,24,27,29,29,29,21,24,26,21,0,0,0,0,0,0,230,No,0,10,3,1,16,No,Yes,No,No,Yes,Religious,Roman Catholic,Sr.,Barbara,"Bray, SNJN",Superintendent,bbray@csdo.org,Mrs.,Linda,Parini,lparini@csdo.org
116739,Alameda,01612426977862,Our Lady of the Rosary,678 B Street,Union City,CA,94587,,,,,510-471-3765,ggalarsa@csdo.org,jgarcia@csdo.org,New Haven Unified,Mrs.,Gloria,Galarsa,Principal,ggalarsa@csdo.org,Coeducational,Day Only,K,8,11,13,13,17,22,21,14,18,7,0,0,0,0,0,0,136,No,0,6,2,1,4,No,Yes,No,No,Yes,Religious,Roman Catholic,Sr.,Barbara,Bray,President,bbray@csdo.org,Mrs.,Gloria,Galarsa,ggalarsa@csdo.org
129401,Alameda,01612006995583,Our Savior Lutheran,1385 South Livermore Avenue,Livermore,CA,94550,,,,,925-447-1246,jmejia@oslm.net,kthibault@oslm.net,Livermore Valley Joint Unified,Mr.,Jorge,Mejia,Principal,jmejia@oslm.net,Coeducational,Day Only,K,8,35,19,19,18,17,15,9,23,11,0,0,0,0,0,0,166,No,0,11,4,2,2,No,Yes,No,No,Yes,Religious,Lutheran,Mr.,Jorge,Mejia,Principal,,Mrs.,Krys,Thibault,kthibault@oslm.net
122410,Alameda,01612596205629,Pacific Boychoir Academy,215 Ridgeway Avenue,Oakland,CA,94611,,,,,510-652-4722,admin@pacificboychoiracademy.org,,Oakland Unified,Mr.,John,Lynch,Other,johnl@pacificboychoiracademy.org,Boys Only,Day Only,4,8,0,0,0,0,6,12,15,11,14,0,0,0,0,0,0,58,No,0,5,8,4,1,No,Yes,No,No,Yes,Non-religious,,Mr.,John,Lynch,Other,johnl@pacificboychoiracademy.org,Ms.,Rebecca,Cisin,rebeccac@pacificboychoiracademy.org
130545,Alameda,01612596998470,Park Day,360 42nd Street,Oakland,CA,94609,,,,,510-653-0317,tom.little@parkdayschool.org,flo.hodes@parkdayschool.org,Oakland Unified,Mr.,Tom,Little,Head of School,tom.little@parkdayschool.org,Coeducational,Day Only,K,8,23,28,32,34,33,35,44,35,33,0,0,0,0,0,0,297,No,0,18,18,13,11,No,Yes,No,No,Yes,Non-religious,,Mr.,Tom,Little,Head of School,tom.little@parkdayschool.org,Mr.,Tom,Little,tom.little@parkdayschool.org
118210,Alameda,01612596933022,Patten Academy of Christian Education,2433 Coolidge Avenue,Oakland,CA,94601,,,,,510-533-3121,sharon.anderson@patten.edu,emarquez@patten.edu,Oakland Unified,Dr.,Sharon,Anderson,Principal,sharon.anderson@patten.edu,Coeducational,Day Only,K,12,6,5,5,8,10,7,7,14,11,12,11,12,9,0,0,117,Yes,12,10,4,1,4,No,Yes,Yes,Yes,Yes,Religious,Evangelical,Dr.,Sharon,Anderson,Principal,,Mrs.,Edna,Marquez,emarquez@patten.edu
130539,Alameda,01611767100902,Peace Terrace Academy,4210 Technology Drive,Fremont,CA,94555,,,,,510-477-9946,schoolcomm@peaceterrace.org,admin@peaceterrace.org,Fremont Unified,Mrs.,Muneiza,Ahsan,Administrator,admin@peaceterrace.org,Coeducational,Day Only,K,9,12,14,12,6,16,8,11,6,2,1,0,0,0,16,0,104,No,0,13,3,3,1,No,Yes,No,No,Yes,Religious,Islamic,Dr.,Liaquat,Khan,Principal,principal@peaceterrace.org,Mr.,Muneiza,Ahsan,
129573,Alameda,01611766967483,Prince of Peace Lutheran School,38451 Fremont Boulevard,Fremont,CA,94536,,,,,510-797-8186,ddueck@popfremont.org,ethomas@popfremont.org,Fremont Unified,Mr.,Dan,Dueck,Head of School,ddueck@popfremont.org,Coeducational,Day Only,K,8,40,35,37,33,29,24,10,24,19,0,0,0,0,0,0,251,No,0,16,3,1,3,No,Yes,Yes,Yes,Yes,Religious,Lutheran,Mr.,Dan,Dueck,Head of School,ddueck@popfremont.org,Mrs.,Lisa,Rillamas,lrillamas@popfremont.org
119847,Alameda,01612917072317,"Principled Academy, The",2305 Washington Avenue,San Leandro,CA,94577,,,,,510-351-6400,tpacademy2000@yahoo.com,,San Leandro Unified,Mrs.,Kristina,Seher,Head of School,kristinaseher@hotmail.com,Coeducational,Day Only,K,8,17,10,11,14,11,14,10,8,10,0,0,0,0,0,0,105,No,0,4,9,1,4,No,Yes,Yes,No,Yes,Religious,Not affiliated with any denomination,Dr.,Mose,Durst,President,mosedurst@yahoo.com,Mrs.,Brenna,Iredale,rbiredale@comcast.net
120322,Alameda,01612427096225,Purple Lotus Buddhist School,33615 9th Street,Union City,CA,94587,,,,,510-429-8808,admin.office@purplelotusschool.org,,New Haven Unified,Mr.,Albert,Tsang,Other,albert.tsang@purplelotusschool.org,Coeducational,Day Only,K,12,0,1,1,0,1,0,2,5,0,0,8,4,10,0,0,32,No,7,4,5,4,2,No,Yes,No,No,Yes,Religious,Other,Dr.,Kwok,Ng,Head of School,admin.office@purplelotusschool.org,Ms.,Sunny,Chen,sunny.chen@purplelotusschool.org
123175,Alameda,01750937103989,"Quarry Lane School, The",6363 Tassajara Road,Dublin,CA,94568,,,,,925-829-8000,sarac@quarrylane.org,,Dublin Unified,Dr.,Sabri,Arac,Head of School,sarac@quarrylane.org,Coeducational,Day Only,K,12,69,33,36,31,33,24,24,34,33,42,46,58,38,0,0,501,Yes,38,40,7,11,7,No,No,No,No,No,Non-religious,,Mr.,Robert,Stewart,Director,rstewart@quarrylane.org,Ms.,Janis,Williams,jwilliams@quarrylane.org
121644,Alameda,01612596994727,Raskob Learning Institute and Day School,3520 Mountain Boulevard,Oakland,CA,94619,,,,,510-436-1275,raskobinstitute@hnu.edu,benari@hnu.edu,Oakland Unified,Ms.,Edith,Ben Ari,Executive Director,benari@hnu.edu,Coeducational,Day Only,2,8,0,0,1,5,5,9,18,25,10,0,0,0,0,0,0,73,No,0,9,0,5,14,Yes,Yes,No,No,Yes,Non-religious,,Ms.,Edith,Ben Ari,Executive Director,benari@hnu.edu,Ms.,Edith,Ben Ari,
119648,Alameda,01611506913131,Redwood Christian Elementary,19300 Redwood Road,Castro Valley,CA,94546,4200 James Avenue,Castro Valley,,94546,510-537-4288,brucejohnson@rcs.edu,deborahwright@rcs.edu,Castro Valley Unified,Mr.,Mike,Kady,Principal,mikekady@rcs.edu,Coeducational,Day Only,K,5,48,35,42,40,42,44,0,0,0,0,0,0,0,0,0,251,No,0,17,2,2,17,No,Yes,No,No,Yes,Religious,Not affiliated with any denomination,Mr.,Mike,Kady,Principal,mikekady@rcs.edu,Mrs.,Patty,Boyd,pattyboyd@rcs.edu
119661,Alameda,01613096998488,Redwood Christian Middle School and High School,1000 Paseo Grande,San Lorenzo,CA,94580,,,,,510-317-8990,brucejohnson@rcs.edu,,San Lorenzo Unified,Mr.,Al,Hearne,Principal,alhearne@rcs.edu,Coeducational,Day Only,6,12,0,0,0,0,0,0,46,45,56,66,69,73,58,0,0,413,No,63,27,0,4,12,No,Yes,No,No,Yes,Religious,Not affiliated with any denomination,Mr.,Al,Hearne,Principal,alhearne@rcs.edu,Ms.,Heather,Maich,heathermaich@rcs.edu
119083,Alameda,01612596995542,Redwood Day School,3245 Sheffield Avenue,Oakland,CA,94602,,,,,510-534-0800,nsalaam@rdschool.org,jloeser@rdschool.org,Oakland Unified,Mr.,Naeem,Salaam,Other,nsalaam@rdschool.org,Coeducational,Day Only,K,8,26,36,34,36,42,41,46,45,41,0,0,0,0,0,0,347,No,0,26,5,20,16,No,Yes,No,No,Yes,Non-religious,,Mr.,John,Loeser,Head of School,jloeser@rdschool.org,Mrs.,Jill,Nesbitt,jnesbitt@rdschool.org
117134,Alameda,01611196922470,Rising Star Montessori School,1421 High Street,Alameda,CA,94501,,,,,510-865-4536,rssmont@aol.com,,Alameda City Unified,Ms.,Ann,Gavey,Head of School,rssmont@aol.com,Coeducational,Day Only,K,5,15,12,5,6,4,5,0,0,0,0,0,0,0,0,0,47,No,0,4,0,3,4,No,No,No,No,No,Non-religious,,Ms.,Katrina,Ross,Director,rssmont@aol.com,Ms.,Ann,Gavey,rssmont@aol.com
128992,Alameda,01612596933121,Saint Elizabeth High,1530 34th Avenue,Oakland,CA,94601,,,,,510-532-8947,mprocaccio@stliz-hs.org,,Oakland Unified,Mr.,Martin,Procaccio,President,mprocaccio@stliz-hs.org,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,36,35,39,35,0,0,145,Yes,36,10,4,3,10,Yes,Yes,No,No,Yes,Religious,Roman Catholic,Mr.,Martin,Procaccio,Principal,mprocaccio@stliz-hs.org,Ms.,Lisseth,Aguilar,laguilar@stliz-hs.org
122865,Alameda,01612596972962,Saint Jarlath School,2634 Pleasant Street,Oakland,CA,94602,,,,,510-532-4387,rpierre-antoine@csdo.org,jgarcia@csdo.org,Oakland Unified,Mr.,Rodney,Pierre-Antoine,Principal,rpierre-antoine@csdo.org,Coeducational,Day Only,K,8,6,10,14,9,10,13,17,9,9,0,0,0,0,0,0,97,No,0,6,1,1,3,No,Yes,No,No,Yes,Religious,Roman Catholic,Mr.,Rodney,Pierre-Antoine,Principal,rpierre-antoine@csdo.org,Mr.,Rodney,Pierre-Antoine,rpierre-antoine@csdo.org
122302,Alameda,01612596973010,Saint Leo the Great School,4238 Howe Street,Oakland,CA,94611,,,,,510-654-7828,ssimril@csdo.org,jgarcia@csdo.org,Oakland Unified,Mrs.,sonya,simril,Principal,ssimril@csdo.org,Coeducational,Day Only,K,8,29,28,20,20,16,18,31,28,25,0,0,0,0,0,0,215,No,0,10,5,2,15,No,Yes,No,No,Yes,Religious,Roman Catholic,Sr.,Barbara,Bray,Superintendent,jgarcia@csdo.org,Ms.,Jeanette,Eichelberger,jeichelberger@csdo.org
126594,Alameda,01611436933162,Saint Mary's College High School,1294 Albina Avenue,Berkeley,CA,94706,,,,,510-526-9242,pimperial@stmchs.org,louellette@stmchs.org,Berkeley,Dr.,Peter,Imperial,Principal,pimperial@stmchs.org,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,165,157,164,143,0,0,629,Yes,145,46,0,4,26,Yes,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Br.,Edmond,"Larouche, F.S.C.",President,elarouche@stmchs.org,Mrs.,Carol,Balding,cbalding@stmchs.org
120432,Alameda,01612596994107,"Saint Vincent's Day Home, Inc.",1086 Eighth street,Oakland,CA,94607,,,,,510-832-8324,info@svdh.org,,Oakland Unified,Ms.,Corinne,Mohrmann,Executive Director,cmohrmann@svdh.org,Coeducational,Day Only,K,K,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,No,0,26,2,3,11,No,Yes,No,No,Yes,Non-religious,,Ms.,Carol,Corrigan,President,carol.corrigan@jud.ca.gov,Ms.,Corinne,Mohrmann,cmohrmann@svdh.org
118105,Alameda,01611436973085,School of the Madeleine,1225 Milvia Street,Berkeley,CA,94709,,,,,510-526-4744,kwillers@csdo.org,jgarcia@csdo.org,Berkeley Unified,Mr.,Kenneth,Willers,Principal,kwillers@themadeleine.com,Coeducational,Day Only,K,8,33,34,34,36,36,36,36,36,36,0,0,0,0,0,0,317,No,0,14,4,1,17,No,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Sr.,Barbara,Bray,Superintendent,bbray@csdo.org,Mrs.,Mary,Schweska,mschweska@themadeleine.com
128386,Alameda,01612596140131,Seneca Family of Agencies - Building Blocks,2370 Grande Vista Place,Oakland,CA,94601,,,,,510-434-7990,Linzy_gustafson@senecacenter.org,laura_sprinson@senecacenter.org,Oakland Unified,Ms.,Laura,Sprinson,Director,laura_sprinson@senecacenter.org,Coeducational,Day Only,K,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,No,0,1,0,2,14,Yes,Yes,Yes,Yes,Yes,Non-religious,,Mr.,Andrew,Boring,Principal,Andrew_Boring@senecacenter.org,Ms.,Jennifer,Spadoni,Jennifer_Spadoni@senecacenter.org
