2018-19 Private School Affidavit Data - Schools with Enrollment of Six or More Students,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"California Department of Education, Teacher and Leader Policy Office (March 21, 2019)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Affidavit ID,County,CDS Code,School,Street,City,State,Zip,Mailing Street,Mailing City,Mailing State,Mailing Zip,Area Code,Phone Prefix,Phone Suffix,Email,Email2,Public District,Site Administrator Salutation,Site Administrator First Name,Site Administrator Last Name,Site Administrator Title ,Adminstrator Email,School Type,School Accomodations,Low Grade,High Grade,Diploma Offered,Low Grade2,High Grade3,Kindergarten Enrollment,Grade 1 Enrollment,Grade 2 Enrollment,Grade 3 Enrollment,Grade 4 Enrollment,Grade 5 Enrollment,Grade 6 Enrollment,Grade 7 Enrollment,Grade 8 Enrollment,Grade 9 Enrollment,Grade 10 Enrollment,Grade 11 Enrollment,Grade 12 Enrollment,Ungraded Elementary Enrollment,Ungraded Secondary Enrollment,Total Enrollment,Diploma Offered4,Graduates 2017-18,Full Time Teachers,Part Time Teachers,Administrative Staff,Other Staff,Tax Exempt 501,Tax Exempt 23701,Tax Exempt 214,Tax Exempt,Tax Exempt Not Applicable,Religious Denomination,Religious Classification,Director/Principal Officer Salutation,Director/Principal Officer First Name,Director/Principal Officer Last Name,Director/Principal Officer Title,Director/Principal Officer Email,Custodian of Records Salutation,Custodian of Records First Name,Custodian of Records Last Name,Custodian of Records Email
239808,Alameda,01611766967483,Prince of Peace Lutheran School,38451 Fremont Boulevard,Fremont,CA,94536,no data,no data,no data,no data,510,797,8186,ddueck@popfremont.org,no data,Fremont Unified,Mr.,Dan,Dueck,Head of School,ddueck@popfremont.org,Coeducational,Day Only,K,8,No,5,14,44,45,46,37,38,36,35,20,34,0,0,0,0,0,0,335,No,0,21,1,2,3,Yes,no data,no data,no data,no data,LUTH,Religious,Mrs.,Jennifer,Cid,Principal,jcid@popfremont.org,Mrs.,Jennifer,Cid,jcid@popfremont.org
240054,Alameda,01612597083397,Growing Light Montessori School,4700 Lincoln Avenue,Oakland,CA,94602,no data,no data,no data,no data,510,336,9897,Oakland@growinglight.net,no data,Oakland Unified,Mrs.,Hyejin,Lee,Director,oakland@growinglight.net,Coeducational,Day Only,K,1,No,4,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,No,0,1,3,1,0,No,No,No,No,Yes,no data,Non-religious,Ms.,Rachel,Lafield,Head of School,oakland@growinglight.net,Mrs.,Hyejin,Lee,oakland@growinglight.net
239830,Alameda,01611436994651,Walden Center & School,2446 Mckinley Avenue,Berkeley,CA,94703,no data,no data,no data,no data,510,841,7248,cloudswicks@gmail.com,no data,Berkeley Unified,Ms.,Claudine,Swickard,Administrator,cloudswicks@gmail.com,Coeducational,Day Only,K,6,No,4,11,14,14,13,12,11,9,4,0,0,0,0,0,0,0,0,77,No,0,8,2,4,6,Yes,no data,no data,no data,no data,no data,Non-religious,Ms.,Claudine,Swickard,Administrator,cloudswicks@gmail.com,Ms.,Claudine,Swickard,cloudswicks@gmail.com
239858,Alameda,01611436967442,The Berkeley School,1310 University Avenue,Berkeley,CA,94702,no data,no data,no data,no data,510,665,8800,info@theberkeleyschool.org,no data,Berkeley Unified,Ms.,Amy,Coty,Administrator,acoty@theberkeleyschool.org,Coeducational,Day Only,K,8,No,5,14,17,21,25,16,20,26,21,18,23,0,0,0,0,0,0,187,No,0,22,9,15,3,Yes,Yes,Yes,no data,no data,no data,Non-religious,Mr.,Mitch,Bostian,Head of School,mbostian@theberkeleyschool.org,Ms.,Chris,DeAngelo,cdeangelo@theberkeleyschool.org
239192,Alameda,01611196141683,The Child Unique Montessori School/Montessori Elementary School of Alameda,2226 Encinal Avenue and 1400 6th Street,Alameda,CA,94501,no data,no data,no data,no data,510,521,9227,office@thechildunique.org,no data,Alameda Unified,Dr.,Cindy,Acker,Head of School,cindy.acker@thechildunique.org,Coeducational,Day Only,K,8,No,4,11,8,2,0,3,3,2,1,0,0,0,0,0,0,0,0,19,No,0,3,4,2,3,No,No,No,No,Yes,no data,Non-religious,Ms.,Tiffani,Battle,Director,tiffani.battle@thechildunique.org,Dr.,Cindy,Acker,cindy.acker@thechildunique.org
239195,Alameda,01612596998470,Park Day School,360 42nd Street,Oakland,CA,94609,no data,no data,no data,no data,510,653,0317,jennifer.lucas@parkdayschool.org,cassandra.mccraw@parkdayschool.org,Oakland Unified,Mr.,Erik,Carlson,Head of School,erik.carlson@parkdayschool.org,Coeducational,Day Only,K,8,No,5,13,32,30,33,35,34,34,34,38,35,0,0,0,0,0,0,305,No,0,34,9,9,15,Yes,no data,no data,no data,no data,no data,Non-religious,Ms.,Karen,Colaric,Director,karen.colaric@parkdayschool.org,Ms.,Margaret,Piskitel,margaret.piskitel@parkdayschool.org
239201,Alameda,01750936933170,Valley Christian Middle / Senior High School,7500 Inspiration Drive,Dublin,CA,94568,no data,Dublin,CA,94568,925,560,6264,registrar@valleychristianschools.org,abruggeman@valleychristianschools.org,Dublin Unified,Mrs.,Angela,Bruggeman,Head of School,abruggeman@valleychristianschools.org,Coeducational,Day Only,6,12,Yes,10,18,0,0,0,0,0,0,19,37,27,35,19,27,27,0,0,191,Yes,35,23,4,1,7,Yes,no data,no data,no data,no data,AG,Religious,Mrs.,Angela,Bruggeman,Principal,abruggeman@valleychristianschools.org,Mrs.,Debbie,Masamori,dmasamori@valleychristianschools.org
239216,Alameda,01611506133441,"Anchor Education, Inc. dba Sterling West -- San Francisco Campus",19234 Lake Chabot Road,Castro Valley,CA,94546,PO Box 368,San Leandro,CA,94577,510,300,6290,jacqueline.holt@sterling.education,no data,Castro Valley Unified,Mrs.,Winnie,Wong,Principal,winnie.wong@sterling.education,Coeducational,Day Only,3,12,No,8,17,0,0,0,2,3,2,7,0,4,1,1,3,1,0,0,24,No,0,3,0,1,0,Yes,Yes,Yes,no data,no data,no data,Non-religious,Mr.,Stuart,Fussell,Director,stuart@halcousa.com,Mrs.,Winnie,Wong,winnie.wong@sterling.education
239224,Alameda,01611436142236,Berkeley Rose Waldorf School,2515 Hillegass Avenue,Berkeley,CA,94709,1442A Walnut St #395,Berkeley,CA,94709,510,859,7679,office@berkeleyrose.org,info@berkeleyrose.org,Berkeley Unified,Ms.,Jessica,Prentice,Director,jessica@berkeleyrose.org,Coeducational,Day Only,K,6,No,4,12,35,16,18,16,12,11,17,0,0,0,0,0,0,0,0,125,No,0,14,12,5,0,Yes,no data,no data,no data,no data,no data,Non-religious,Mr.,Stefan,Klocek,President,stefan.klocek@gmail.com,Ms.,Karen,Hunt,info@berkeleyrose.org
239879,Alameda,01611196922470,Rising Star Montessori School,1421 High Street,Alameda,CA,94501,no data,no data,no data,no data,510,865,4536,info@risingstarschool.org,sharon@risingstarschool.org,Alameda Unified,Ms.,Ann,Gavey,Head of School,ann@risingstarschool.org,Coeducational,Day Only,K,5,No,5,10,8,5,2,5,1,3,0,0,0,0,0,0,0,0,0,24,No,0,3,0,4,4,No,No,No,No,Yes,no data,Non-religious,Ms.,Katrina,Ross,Director,katrina@risingstarschool.org,Ms.,Ann,Gavey,ann@risingstarschool.org
240580,Alameda,01612596932941,Holy Names High School,4660 Harbord Drive,Oakland,CA,94618,no data,Oakland,CA,94618,510,450,1110,registrar@hnhsoakland.org,pmitchell@hnhsoakland.org,Oakland Unified,Mrs.,Connie,Hubbard,President,chubbard@hnhsoakland.org,Girls Only,Day Only,9,12,Yes,13,18,0,0,0,0,0,0,0,0,0,30,41,35,30,0,0,136,Yes,27,9,15,3,21,Yes,no data,no data,no data,no data,CATH,Religious,Mrs.,Kendra,Carr,Principal,kcarr@hnhsoakland.org,Ms.,Linda,Brownell,lbrownell@hnhsoakland.org
239914,Alameda,01611766970628,Our Lady of Guadalupe,40374 Fremont Boulevard,Fremont,CA,94538,no data,no data,no data,no data,510,657,1674,sjtwellington@csdo.org,sdept@csdo.org,Fremont Unified,Sr.,Janice,Wellington,Principal,sjtwellington@csdp.org,Coeducational,Day Only,K,8,No,5,14,16,14,32,26,26,19,25,19,18,0,0,0,0,0,0,195,No,0,13,4,1,13,Yes,no data,no data,no data,no data,CATH,Religious,Mrs.,Kathleen,Radecke,Superintendent,kradecke@csdo.org,Sr.,Janice,Wellington,sjtwellington@csdp.org
239243,Alameda,01612596972939,St. Elizabeth Elementary,1516 33rd Avenue,Oakland,CA,94601,no data,no data,no data,no data,510,532,7392,lmullen@csdo.org,no data,Oakland Unified,Mrs.,Lynne,Mullen,Principal,lmullen@csdo.org,Coeducational,Day Only,K,8,No,4,13,24,11,19,18,27,34,30,29,45,0,0,0,0,0,0,237,No,0,10,3,1,12,Yes,Yes,Yes,no data,no data,CATH,Religious,Mrs.,Lynne,Mullen,Principal,lmullen@csdo.org,Mrs.,Veronica,Lupian,vlupian@csdo.org
240648,Alameda,01611436135743,American International Montessori School,3339 Martin Luther King Jr. Way,Berkeley,CA,94703,no data,no data,no data,no data,510,868,1815,office@AIMmontessori.com,no data,Berkeley Unified,Mr.,Ernest,Mahr,Director,office@aimmontessori.com,Coeducational,Day Only,K,6,No,4,12,20,9,8,8,8,1,1,0,0,0,0,0,0,0,0,55,No,0,23,2,2,5,No,No,No,No,Yes,no data,Non-religious,Mr.,Ernest,Mahr,Director,office@aimmontessori.com,Mr.,Ernest,Mahr,office@aimmontessori.com
240242,Alameda,01611766972996,St. Joseph Elementary,43222 Mission Boulevard,Fremont,CA,94539,P.O. Box 3246,Fremont,no data,94539,510,656,6525,cmarron@sjsmsj.org,kmendoza@sjsmsj.org,Fremont Unified,Mrs.,Kelly,Mendoza,Principal,kmendoza@sjsmsj.org,Coeducational,Day Only,K,8,No,5,14,24,19,20,23,25,32,20,32,28,0,0,0,0,0,0,223,No,0,11,7,3,15,Yes,no data,no data,no data,no data,CATH,Religious,Mrs.,Kelly,Mendoza,Principal,kmendoza@sjsmsj.org,Mrs.,Kelly,Mendoza,kmendoza@sjsmsj.org
240672,Alameda,01613096972947,St. Felicitas Catholic School,1650 Manor Boulevard,San Leandro,CA,94579,no data,no data,no data,no data,510,357,2530,lzipp@csdo.org,lshahab@csdo.org,San Lorenzo Unified,Mrs.,Meghan,Jorgensen,Principal,mjorgensen@csdo.org,Coeducational,Day Only,K,8,No,5,13,33,23,33,30,29,30,24,28,33,0,0,0,0,0,0,263,No,0,14,2,1,14,Yes,no data,no data,no data,no data,CATH,Religious,Mrs.,Meghan,Jorgensen,Principal,mjorgensen@csdo.org,Mrs.,Lori,Zipp,lzipp@csdo.org
240273,Alameda,01612597071970,Grand Lake Montessori,466 Chetwood St.,Oakland,CA,94610,no data,no data,no data,no data,510,836,4313,nancy@grandlakemontessori.com,no data,Oakland Unified,Ms.,Shirley,Leck,Head of School,sleck@grandlakemontessori.com,Coeducational,Day Only,K,6,No,4,10,5,8,3,7,1,1,0,0,0,0,0,0,0,0,0,25,No,0,34,0,2,4,Yes,no data,no data,no data,no data,no data,Non-religious,Ms.,Shirley,Leck,Head of School,sleck@grandlakemontessori.com,Ms.,Nancy,Haskins,nancy@grandlakemontessori.com
239308,Alameda,01611766155717,Kiddoland Learning Center,46280 Briar Place Fremont CA 94539,Fremont,CA,94539,no data,no data,no data,no data,510,490,7311,kiddoland@yahoo.com,no data,Fremont Unified,Dr.,Moon,Chia,Executive Director,kiddoland@yahoo.com,Coeducational,Day Only,K,8,No,5,12,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,No,0,4,2,2,3,No,No,No,No,Yes,no data,Non-religious,Dr.,Moon,Chia,Other,kiddoland@yahoo.com,Dr.,Moon,Chia,kiddoland@yahoo.com
240306,Alameda,01612007047467,Celebration Academy,1135 Bluebell Drive,Livermore,CA,94551,no data,no data,no data,no data,925,455,4250,celebrationacademyrecords1@gmail.com,no data,Livermore Valley Joint Unified,Mr.,Larry,Ihrig,Principal,skuchta@celebrationcc.org,Coeducational,Day Only,1,12,Yes,5,18,0,4,3,5,7,2,2,7,4,12,4,4,8,0,0,62,Yes,2,31,0,1,6,No,No,No,No,Yes,Other,Religious,Mrs.,Kim,Nixon,Other,no data,Mrs.,Kim,Nixon,celebrationacademyrecords1@gmail.com
241497,Alameda,01612596932818,The College Preparatory School,6100 Broadway,Oakland,CA,94618,no data,no data,no data,no data,510,652,0111,monique@college-prep.org,linh@college-prep.org,Oakland Unified,Ms.,Linh,Tran,Administrator,linh@college-prep.org,Coeducational,Day Only,9,12,Yes,14,18,0,0,0,0,0,0,0,0,0,93,90,87,91,0,0,361,Yes,92,39,13,11,21,Yes,no data,no data,no data,no data,no data,Non-religious,Ms.,Monique,DeVane,Head of School,monique@college-prep.org,Ms.,Lisie,Harlow,lisie@college-prep.org
241206,Alameda,01611196147607,Da Vinci Center for Gifted Children,2050 Lincoln Avenue,Alameda,CA,94501,no data,no data,no data,no data,510,219,9410,ourgiftedchildren@yahoo.com,no data,Alameda Unified,Ms.,Catherine,Cook,Head of School,ourgiftedchildren@yahoo.com,Coeducational,Day Only,K,8,No,4,13,4,4,3,2,4,2,0,0,5,0,0,0,0,0,0,24,No,0,4,2,2,0,No,No,No,No,Yes,no data,Non-religious,Ms.,Catherine,Cook,Head of School,ourgiftedchildren@yahoo.com,Ms.,Catherine,Cook,ourgiftedchildren@yahoo.com
240932,Alameda,01612347055411,Challenger School – Ardenwood,35487 Dumbarton Court,Newark,CA,94560,no data,no data,no data,no data,510,739,0300,tharper@challengerschool.com,no data,Newark Unified,Mr.,Craig,Buccellato,Headmaster,cbuccellato@challengerschool.com,Coeducational,Day Only,K,8,No,4,14,116,130,107,97,81,84,56,57,45,0,0,0,0,0,0,773,No,0,36,3,4,28,Yes,Yes,Yes,no data,no data,no data,Non-religious,Mr.,David,Mounteer,Executive Director,tharper@challengerschool.com,Mr.,Craig,Buccellato,cbuccellato@challengerschool.com
240949,Alameda,01613096970602,St. John Catholic School,270 East Lewelling Boulevard,San Lorenzo,CA,94580,no data,no data,no data,no data,510,276,6632,pchild@csdo.org,asire@csdo.org,San Lorenzo Unified,Miss,Paige,Child,Principal,pchild@csdo.org,Coeducational,Day Only,K,8,No,4,14,20,23,21,27,19,19,25,31,27,0,0,0,0,0,0,212,No,0,10,3,1,11,Yes,no data,no data,no data,no data,CATH,Religious,Miss,Paige,Child,Principal,pchild@csdo.org,Miss,Paige,Child,pchild@csdo.org
240966,Alameda,01612347091234,Challenger School - Newark,39600 Cedar Boulevard,Newark,CA,94560,no data,no data,no data,no data,510,770,1771,tharper@challengerschool.com,no data,Newark Unified,Ms.,J.R.,Moskaira,Director,jmoskaira@challengerschool.com,Coeducational,Day Only,K,K,No,4,6,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,No,0,4,1,1,2,Yes,Yes,Yes,no data,no data,no data,Non-religious,Mr.,David,Mounteer,Executive Director,dmounteer@challengerschool.com,Ms.,J.R.,Moskaira,jmoskaira@challengerschool.com
241353,Alameda,01611767077548,Seneca Family of Agencies - Pathfinder Academy,40950 Chapel Way,Fremont,CA,94538,no data,no data,no data,no data,510,226,6180,schools@senecacenter.org,matt_cammann@senecacenter.org,Fremont Unified,Mr.,Matt,Cammann,Principal,matt_cammann@senecacenter.org,Coeducational,Day Only,7,12,Yes,12,20,0,0,0,0,0,0,0,1,3,7,4,4,11,0,0,30,Yes,4,3,0,4,19,Yes,no data,no data,no data,no data,no data,Non-religious,Mr.,Matt,Cammann,Principal,matt_cammann@senecacenter.org,Ms.,Lori,Slominski,lori_slominski@senecacenter.org
241363,Alameda,01612590117002,Bayhill High School,1940 Virginia Street,Berkeley,CA,94709,no data,no data,no data,no data,510,984,0599,lobell@bayhillhs.org,no data,Berkeley Unified,Ms.,Shelley,Lobell,Executive Director,lobell@bayhillhs.org,Coeducational,Day Only,9,12,Yes,14,22,0,0,0,0,0,0,0,0,0,22,15,19,18,0,0,74,Yes,13,10,1,3,6,Yes,no data,no data,no data,no data,no data,Non-religious,Ms.,Shelley,Lobell,Executive Director,lobell@bayhilhs.org,Ms.,Lydia,Stacey,stacey@bayhillhs.org
240982,Alameda,01612596967475,Bentley School,One Hiller Drive,Oakland,CA,94618,1000 Upper Happy Valley Road,Lafayette,CA,94549,510,843,2512,akopelevich@bentleyschool.org,no data,Oakland Unified,Ms.,Arlene,Hogan,Head of School,afhogan@bentleyschool.org,Coeducational,Day Only,K,8,No,5,14,39,32,34,41,35,43,43,45,43,0,0,0,0,0,0,355,No,0,34,4,4,25,Yes,no data,no data,no data,no data,no data,Non-religious,Ms.,Christie,Checovich,Other,cchecovich@bentleyschool.org,Ms.,Julie,Bryant,jbryant@bentleyschool.org
242286,Alameda,01611767047236,New Horizons,2550 Peralta Boulevard,Fremont,CA,94536,no data,no data,no data,no data,510,791,5683,nhsdawson@gmail.com,no data,Fremont Unified,Mr.,Victor,Dawson,Principal,nhsdawson@gmail.com,Coeducational,Day Only,K,8,No,5,13,30,20,20,15,21,15,18,10,5,0,0,0,0,0,0,154,No,0,16,2,2,3,No,No,No,No,Yes,no data,Non-religious,Mr.,Victor,Dawson,Principal,nhsdawson@gmail.com,Mrs.,Angela,Eggleston,nhsmsangela@gmail.com
240993,Alameda,01613097035512,Seneca Family of Agencies - James Baldwin Academy,2275 Arlington Drive,San Leandro,CA,94578,no data,no data,no data,no data,510,481,1222,schools@senecacenter.org,iracema_hromnik@senecacenter.org,San Lorenzo Unified,Ms.,Iracema,Hromnik,Principal,iracema_hromnik@senecacenter.org,Coeducational,Day Only,3,12,Yes,8,20,0,0,0,1,5,7,8,10,5,7,10,11,11,0,0,75,Yes,2,9,0,6,49,Yes,no data,no data,no data,no data,no data,Non-religious,Ms.,Iracema,Hromnik,Principal,iracema_hromnik@senecacenter.org,Ms.,Lori,Slominski,lori_slominski@senecacenter.org
241460,Alameda,01611927003304,Lea's Christian,17200  Via Magdalena,San Lorenzo,CA,94580,no data,no data,no data,no data,510,278,7688,mrsbland@leaschristianschool.org,no data,San Lorenzo Unified,Mrs.,Melva,Bland,Principal,mrsbland@leaschristianschool.org,Coeducational,Day Only,K,5,No,5,10,16,9,11,7,8,8,0,0,0,0,0,0,0,0,0,59,No,0,6,2,1,1,Yes,no data,no data,no data,no data,NA,Religious,Mr.,Warren,Yoshida,President,jwyo1@comcast.net,Mrs.,Melva,Bland,mrsbland@leaschristianschool.org
242377,Alameda,01612596140131,"Seneca Family of Agencies, Maya Angelou Academy and Building Blocks",3695 High Street,Oakland,CA,94618,no data,no data,no data,no data,510,434,7990,schools@senecacenter.org,cristina_vega@senecacenter.org,Oakland Unified,Ms.,Cristina,Vega,Director,cristina_vega@senecacenter.org,Coeducational,Day Only,K,5,No,6,10,0,5,6,9,4,1,0,0,0,0,0,0,0,0,0,25,No,0,4,0,6,33,Yes,no data,no data,no data,no data,no data,Non-religious,Ms.,Cristina,Vega,Director,cristina_vega@senecacenter.org,Ms.,Lori,Slominski,lori_slominski@senecacenter.org
242609,Alameda,01611926965917,Saint Clement Catholic School,790 Calhoun Street,Hayward,CA,94544,no data,no data,no data,no data,510,538,5885,ezajac@csdo.org,cmatye@csdo.org,Hayward Unified,Mrs.,Erin,Zajac,Principal,ezajac@csdo.org,Coeducational,Day Only,K,8,No,4,14,30,24,27,30,32,36,18,34,35,0,0,0,0,16,0,282,No,0,14,1,3,14,Yes,no data,no data,no data,no data,CATH,Religious,Mrs.,Erin,Zajac,Principal,ezajac@csdo.org,Mrs.,Maryann,Harris,mharris@csdo.org
241028,Alameda,01612597081524,Oakland Hebrew Day School,5500 Redwood Road,Oakland,CA,94619,no data,no data,no data,no data,510,531,8600,office@ohds.org,no data,Oakland Unified,Ms.,Tania,Schweig,Head of School,tschweig@ohds.org,Coeducational,Day Only,K,8,No,5,13,15,25,11,22,18,15,15,12,10,0,0,0,0,0,0,143,No,0,20,3,6,2,Yes,no data,no data,no data,no data,no data,no data,Ms.,Tania,Schweig,Head of School,tschweig@ohds.org,Ms.,Tamara,Leider,office@ohds.org
243241,Alameda,01613097091325,Lighthouse Christian Academy,16053 Ashland Ave,San Lorenzo,CA,94580,no data,San Lorenzo,CA,94580,510,278,9386,lighthouseworshipcenter@comcast.net,no data,San Lorenzo Unified,Mrs.,Eugene,Rushing,Administrator,lighthouseworshipcenter@comcast.net,Coeducational,Day Only,K,12,No,5,18,3,10,3,1,1,1,0,2,0,6,2,1,4,0,0,34,No,1,4,1,2,0,Yes,no data,no data,no data,no data,APOS,Religious,Mrs.,Francine,Curry,Principal,lighthouseworshipcenter@comcast.net,Mrs.,Francine,Curry,lighthouseworshipcenter@comcast.net
242433,Alameda,01611926975999,Bayside Seventh-day Adventist Christian,26400 Gading Road,Hayward,CA,94544,no data,no data,no data,no data,510,785,1313,robert.robinson@nccsda.com,no data,Hayward Unified,Mr.,Robert,Robinson,Principal,robert.robinson@nccsda.com,Coeducational,Day Only,K,8,No,4,15,4,3,8,3,1,5,5,2,1,0,0,0,0,0,0,32,No,0,2,0,0,2,Yes,no data,no data,no data,no data,SDA,Religious,Mrs.,Coreen,Hicks,Superintendent,superintendent@nccsda.com,Mr.,Bill,Keresoma,superintendent@nccsda.com
242650,Alameda,01612427088743,Union City Christian School,33700 Alvarado Niles Road,Union City,CA,94587,no data,no data,no data,no data,510,489,0394,82tonyl@gmail.com,no data,New Haven Unified,Mr.,Adam,Lopez,Administrator,no data,Coeducational,Day Only,K,12,Yes,5,18,8,9,3,8,4,7,5,5,3,4,4,6,2,0,0,68,Yes,4,5,0,2,6,Yes,no data,no data,no data,no data,APOS,Religious,Mrs.,Patricia,Aguilar,Principal,no data,Mr.,Tony,Lopez,82tonyl@gmail.com
243047,Alameda,01750937012222,St. Raymond,11557 Shannon Avenue,Dublin,CA,94568,11557 Shannon Ave.,Dublin,CA,94568,925,828,7446,cdeehan@csdo.org,scramer@csdo.org,Dublin Unified,Mrs.,Catherine,Deehan,Principal,cdeehan@csdo.org,Coeducational,Day Only,K,8,No,5,14,27,26,21,35,36,28,33,35,35,0,0,0,0,0,0,276,No,0,17,2,1,19,Yes,no data,no data,no data,no data,CATH,Religious,Mrs.,Catherine,Deehan,Principal,cdeehan@csdo.org,Mrs.,Catherine,Deehan,cdeehan@csdo.org
242716,Alameda,07617966139620,Shu Ren International School,2125 Jefferson Avenue,Berkeley,CA,94703,no data,no data,no data,no data,510,841,8899,info@shurenschool.org,no data,Berkeley Unified,Mrs.,Rebecca,Zipprich,Head of School,rebecca.zipprich@shurenschool.org,Coeducational,Day Only,K,5,No,4,11,16,7,6,11,7,8,0,0,0,0,0,0,0,0,0,55,No,0,6,1,3,5,No,No,No,No,Yes,no data,Non-religious,Mrs.,Rebecca,Zipprich,Head of School,rebecca.zipprich@shurenschool.org,Mrs.,Rebecca,Zipprich,rebecca.zipprich@shurenschool.org
243129,Alameda,01612916972574,Assumption,1851 136th Avenue,San Leandro,CA,94578,no data,no data,no data,no data,510,357,8772,jpetersen@csdo.org,lshahab@csdo.org,San Leandro Unified,Mr.,Joseph,Petersen,Principal,jpetersen@csdo.org,Coeducational,Day Only,K,8,No,5,14,9,9,15,27,23,27,24,31,28,0,0,0,0,0,0,193,No,0,12,5,1,13,Yes,no data,no data,no data,no data,CATH,Religious,Ms.,Kathleen,Radecke,Superintendent,kradecke@csdo.org,Ms.,Alana,Seto,aseto@csdo.org
243139,Alameda,01750936959878,St. Philip Lutheran,8850 Davona Drive,Dublin,CA,94568,no data,no data,no data,no data,925,829,3857,principal@stphilipchurch.com,no data,Dublin Unified,Mrs.,Julie,Stephens,Administrator,schooladmin@stphilipchurch.com,Coeducational,Day Only,K,K,No,5,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,No,0,2,2,1,5,Yes,no data,no data,no data,no data,LUTH,Religious,Mr.,Paymond,Zinnel,Principal,principal@stphilipchurch.com,Mrs.,Julie,Stephens,schooladmin@stphilipchurch.com
243413,Alameda,01612596906549,Mills College Children's School,5000 MacArthur Boulevard,Oakland,CA,94613,no data,no data,no data,no data,510,430,2118,children@mills.edu,no data,Oakland Unified,Ms.,Debra,Brown,Head of School,msbrown@mills.edu,Coeducational,Day Only,K,5,No,5,11,15,19,22,14,17,9,0,0,0,0,0,0,0,0,0,96,No,0,7,0,2,2,Yes,no data,no data,no data,no data,no data,Non-religious,Ms.,Debra,Brown,Head of School,msbrown@mills.edu,Ms.,Debra,Brown,msbrown@mills.edu
243201,Alameda,01612347045446,Stellar Academy for Dyslexics,38325 Cedar Boulevard,Newark,CA,94560,no data,no data,no data,no data,510,797,2227,office@stellaracademy.org,labrahams@stellaracademy.org,Newark Unified,Mrs.,Brenda,Huckaby,Administrator,office@stellaracademy.org,Coeducational,Day Only,2,8,No,7,13,0,0,2,5,3,3,2,9,0,0,0,0,0,0,0,24,No,0,3,4,2,0,Yes,no data,no data,no data,no data,no data,Non-religious,Mrs.,LoriAnn,Abrahams,Head of School,labrahams@stellaracademy.org,Mrs.,Brenda,Huckaby,office@stellaracademy.org
243945,Alameda,01612596154736,Cristo Rey De La Salle East Bay High School,1530 34th Ave,Oakland,CA,94601,no data,no data,no data,no data,510,532,8947,ahernandez@cristoreydelasalle.org,manderer@cristoreydelasalle.org,Oakland Unified,Mr.,Mike,Anderer,President,manderer@cristoreydelasalle.org,Coeducational,Day Only,9,9,No,13,14,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,64,No,0,5,0,4,15,Yes,no data,no data,no data,no data,CATH,Religious,Ms.,Ana,Hernandez,Principal,ahernandez@cristoreydelasalle.org,Mr.,Eduardo,Valencia,evalencia@cristoreydelasalle.org
243801,Alameda,01611436900757,Ecole Bilingue De Berkeley,1009 Heinz Avenue,Berkeley,CA,94710,no data,Berkeley,CA,94710,510,549,3867,hosoffice@eb.org,contact@eb.org,Berkeley Unified,Dr.,Mehdi,Lazar,Head of School,mlazar@eb.org,Coeducational,Day Only,K,8,No,5,14,58,44,39,40,42,51,26,38,34,0,0,0,0,0,0,372,No,0,51,2,10,23,Yes,no data,no data,no data,no data,no data,Non-religious,Mrs.,Emma,GIMON,President,emma@gimon.org,Mr.,Sebastien,ROBERT,srobert@eb.org
243956,Alameda,01612596973010,Saint Leo the Great School,4238 Howe Street,Oakland,CA,94611,no data,no data,no data,no data,510,654,7828,ssimril@csdo.org,lshahab@csdo.org,Oakland Unified,Mrs.,Sonya,Simril,Principal,ssimril@csdo.org,Coeducational,Day Only,K,8,No,4,14,27,24,25,25,24,21,24,29,27,0,0,0,0,0,0,226,No,0,10,4,2,9,Yes,no data,no data,no data,no data,CATH,Religious,Mrs.,Kathleen,Radecke,Superintendent,kradecke@csdo.org,Ms.,Jeanette,Eichelberger,jeichelberger@csdo.org
244007,Alameda,01611926933006,Moreau Catholic High School,27170 Mission Boulevard,Hayward,CA,94544,no data,no data,no data,no data,510,881,4300,eguneratne@moreaucatholic.org,no data,Hayward Unified,Dr.,Elizabeth,Guneratne,Principal,eguneratne@moreaucatholic.org,Coeducational,Day Only,9,12,Yes,13,19,0,0,0,0,0,0,0,0,0,211,197,206,235,0,0,849,Yes,247,60,2,14,33,Yes,Yes,Yes,no data,no data,CATH,Religious,Dr.,Elizabeth,Guneratne,Principal,eguneratne@moreaucatholic.org,Mrs.,Kim,Capurro,kcapurro@moreaucatholic.org
